_url,name,birth_year,height,nationality,avg_pos,num_races,BMI,continent
leonardo-bertagnolli,Leonardo  Bertagnolli,1978,174.0,Italy,77.8218954248366,612,20.808561236623067,Europe
jean-lou-paiani,Jean-Lou  Paiani,1988,191.0,France,67.83737517831669,701,21.106877552698666,Europe
julian-kern,Julian  Kern,1989,181.0,Germany,87.28063241106719,253,19.840664204389366,Europe
kristian-aasvold,Kristian  Aasvold,1995,173.0,Norway,98.28930817610063,159,20.381569714992146,Europe
hugo-toumire,Hugo  Toumire,2001,180.0,France,73.04,400,21.296296296296294,Europe
thomas-degand,Thomas  Degand,1986,176.0,Belgium,90.76136363636364,176,20.33832644628099,Europe
jakub-mareczko,Jakub  Mareczko,1994,169.0,Italy,94.35416666666667,192,23.458562375266975,Europe
maikel-zijlaard,Maikel  Zijlaard,1999,189.0,Netherlands,109.8972972972973,185,20.43615800229557,Europe
kevin-reza,Kévin  Reza,1988,186.0,France,88.25396825396825,252,20.522603769221874,Europe
guillaume-bonnafond,Guillaume  Bonnafond,1987,184.0,France,96.6141975308642,324,20.085066162570886,Europe
sylvain-bolay,Sylvain  Bolay,1963,180.0,France,92.93880597014926,670,20.98765432098765,Europe
alex-colman,Alex  Colman,1998,185.0,Belgium,105.841642228739,341,21.32943754565376,Europe
nikolay-mihaylov,Nikolay  Mihaylov,1988,183.0,Bulgaria,97.80952380952381,147,20.902385858042937,Europe
marcus-burghardt,Marcus  Burghardt,1983,189.0,Germany,89.74285714285715,175,20.99605274208449,Europe
eddy-schepers,Eddy  Schepers,1955,165.0,Belgium,107.33150684931506,365,22.03856749311295,Europe
santiago-blanco,Santiago  Blanco,1974,178.0,Spain,97.62992125984252,127,20.830703194041156,Europe
mathieu-drujon,Mathieu  Drujon,1983,185.0,France,122.09507042253522,284,21.913805697589478,Europe
alberto-ongarato,Alberto  Ongarato,1975,183.0,Italy,83.57718120805369,149,20.603780345785182,Europe
gael-malacarne,Gael  Malacarne,1986,185.0,France,86.6919191919192,198,21.32943754565376,Europe
jacopo-mosca,Jacopo  Mosca,1993,173.0,Italy,118.0,22,21.71806608974573,Europe
lars-michaelsen,Lars  Michaelsen,1969,185.0,Denmark,56.33571428571429,280,23.08254200146092,Europe
pavel-padrnos,Pavel  Padrnos,1970,190.0,Czech Republic,61.15040650406504,246,22.437673130193907,Europe
grega-bole,Grega  Bole,1985,177.0,Slovenia,29.395209580838323,334,22.024322512687924,Europe
gorka-beloki,Gorka  Beloki,1978,181.0,Spain,51.134020618556704,97,20.1459051921492,Europe
kamil-malecki,Kamil  Małecki,1996,174.0,Poland,31.64748201438849,139,22.79032897344431,Europe
giuseppe-martinelli,Giuseppe  Martinelli,1955,174.0,Italy,26.225978647686834,562,24.441802087462015,Europe
mikel-bizkarra,Mikel  Bizkarra,1989,165.0,Spain,73.42105263157895,190,19.467401285583104,Europe
coen-vermeltfoort,Coen  Vermeltfoort,1988,190.0,Netherlands,57.23753665689149,341,23.545706371191137,Europe
marc-hirschi,Marc  Hirschi,1998,174.0,Switzerland,58.25,108,20.147971991015986,Europe
gonzalo-aja,Gonzalo  Aja,1946,170.0,Spain,61.2317880794702,151,22.837370242214536,Europe
janek-tombak,Janek  Tombak,1976,172.0,Estonia,42.0,51,23.99945916711736,Europe
jon-agirre,Jon  Agirre,1997,173.0,Spain,30.875,320,18.376825152861773,Europe
fabien-doubey,Fabien  Doubey,1993,174.0,France,51.5,14,20.478266613819528,Europe
david-arroyo,David  Arroyo,1980,174.0,Spain,60.98028169014084,355,20.808561236623067,Europe
paolo-savoldelli,Paolo  Savoldelli,1973,180.0,Italy,29.126903553299492,394,22.22222222222222,Europe
unai-iribar-jauregi,Unai  Iribar,1999,183.0,Spain,63.77777777777778,171,19.1107527844964,Europe
dylan-page,Dylan  Page,1993,175.0,Switzerland,32.278177458033575,417,20.897959183673468,Europe
alfredo-balloni,Alfredo  Balloni,1989,186.0,Italy,73.25443786982248,169,20.811654526534856,Europe
eros-capecchi,Eros  Capecchi,1986,183.0,Italy,54.542635658914726,129,19.409358296754156,Europe
igor-arrieta-lizarraga,Igor  Arrieta,2002,183.0,Spain,72.82824427480917,262,19.1107527844964,Europe
steven-kruijswijk,Steven  Kruijswijk,1987,178.0,Netherlands,71.23529411764706,17,19.883853048857468,Europe
marton-dina,Márton  Dina,1996,186.0,Hungary,84.96323529411765,136,19.366400739969936,Europe
corentin-ermenault,Corentin  Ermenault,1996,189.0,France,62.212765957446805,141,20.99605274208449,Europe
les-west,Les  West,1943,178.0,Great Britain,33.44444444444444,18,22.093170054286073,Europe
peter-glemser,Peter  Glemser,1940,188.0,Germany,83.036866359447,217,23.20054323223178,Europe
luis-leon-sanchez,Luis León  Sánchez,1983,186.0,Spain,37.919642857142854,112,21.10070528384784,Europe
bert-de-backer,Bert De Backer,1984,183.0,Belgium,43.89396709323583,547,21.798202394816204,Europe
enzo-wouters,Enzo  Wouters,1996,183.0,Belgium,66.64473684210526,76,22.395413419331717,Europe
manuel-senni,Manuel  Senni,1992,181.0,Italy,56.411764705882355,34,18.314459265590184,Europe
umberto-poli,Umberto  Poli,1996,167.0,Italy,49.44166666666667,240,22.446125712646563,Europe
alejandro-marque,Alejandro Manuel  Marque,1981,182.0,Spain,55.459016393442624,61,20.528921627822726,Europe
giovanni-carboni,Giovanni  Carboni,1995,180.0,Italy,50.76589595375722,346,18.827160493827158,Europe
flavio-vanzella,Flavio  Vanzella,1964,184.0,Italy,77.89784946236558,186,23.03875236294896,Europe
geoffrey-soupe,Geoffrey  Soupe,1988,177.0,France,56.91189427312775,227,22.34351559258195,Europe
davide-ballerini,Davide  Ballerini,1994,183.0,Italy,81.29629629629629,54,22.99262444384723,Europe
otto-vergaerde,Otto  Vergaerde,1994,181.0,Belgium,74.41176470588235,102,22.587833094227893,Europe
sebastien-minard,Sébastien  Minard,1982,177.0,France,57.375,8,20.747550193111813,Europe
roger-ilegems,Roger  Ilegems,1962,174.0,Belgium,60.03515625,256,24.441802087462015,Europe
tristan-valentin,Tristan  Valentin,1982,181.0,France,77.3191011235955,445,21.06162815542871,Europe
christophe-rinero,Christophe  Rinero,1973,172.0,France,71.12765957446808,188,21.971335857220122,Europe
aksel-nommela,Aksel  Nõmmela,1994,176.0,Estonia,75.1744966442953,149,22.275309917355372,Europe
david-lelay,David  Lelay,1979,176.0,France,77.0,8,21.62964876033058,Europe
eddy-mazzoleni,Eddy  Mazzoleni,1973,181.0,Italy,75.92156862745098,51,20.45114617990904,Europe
gennady-mikhaylov,Gennady  Mikhaylov,1974,188.0,Russia,88.6025641025641,78,20.937075599818925,Europe
martin-velits,Martin  Velits,1985,185.0,Slovakia,67.92307692307692,39,20.45288531775018,Europe
helmut-wechselberger,Helmut  Wechselberger,1953,180.0,Austria,70.55,200,21.91358024691358,Europe
boy-van-poppel,Boy van Poppel,1988,186.0,Netherlands,69.77570093457943,107,22.54595907041276,Europe
albert-timmer,Albert  Timmer,1985,186.0,Netherlands,61.32631578947368,190,22.25690831309978,Europe
freddy-bichot,Freddy  Bichot,1979,179.0,France,106.62962962962963,27,20.91070815517618,Europe
blel-kadri,Blel  Kadri,1986,176.0,France,72.04583333333333,240,21.306818181818183,Europe
davide-formolo,Davide  Formolo,1992,182.0,Italy,83.83333333333333,114,18.717546190073662,Europe
ruben-perez-moreno,Rubén  Pérez,1981,173.0,Spain,83.78776978417267,278,21.71806608974573,Europe
abraham-olano-manzano,Abraham  Olano,1970,181.0,Spain,84.86263736263736,182,21.36686914318855,Europe
gonzalo-serrano,Gonzalo  Serrano,1994,177.0,Spain,73.125,32,20.747550193111813,Europe
sven-nys,Sven  Nys,1976,181.0,Belgium,110.33333333333333,6,22.282592106468055,Europe
stef-van-zummeren,Stef Van Zummeren,1991,188.0,Belgium,89.41071428571429,56,20.654142145767317,Europe
wesley-kreder,Wesley  Kreder,1990,183.0,Netherlands,81.59863945578232,147,21.20099137030069,Europe
ryan-mullen,Ryan  Mullen,1994,189.0,Ireland,101.66666666666667,6,21.55594748187341,Europe
donavan-grondin,Donavan  Grondin,2000,184.0,France,60.9774011299435,354,22.743383742911153,Europe
ben-healy,Ben  Healy,2000,175.0,Ireland,66.64912280701755,228,21.224489795918366,Europe
moreno-argentin,Moreno  Argentin,1960,175.0,Italy,94.17021276595744,235,21.551020408163264,Europe
romain-matheou,Romain  Matheou,1988,181.0,France,123.6,5,22.282592106468055,Europe
stephane-heulot,Stephane  Heulot,1971,181.0,France,60.98251748251748,286,21.06162815542871,Europe
daniel-oss,Daniel  Oss,1987,191.0,Italy,101.85714285714286,7,20.558646966914285,Europe
matteo-busato,Matteo  Busato,1987,179.0,Italy,104.64642857142857,280,20.91070815517618,Europe
michel-koch,Michel  Koch,1991,181.0,Germany,82.4013986013986,715,21.06162815542871,Europe
peter-sagan,Peter  Sagan,1990,182.0,Slovakia,84.58680555555556,288,23.54788069073783,Europe
nicolas-roche,Nicolas  Roche,1984,178.0,Ireland,58.127272727272725,55,22.093170054286073,Europe
mick-van-dijke,Mick van Dijke,2000,190.0,Netherlands,85.27941176470588,204,20.498614958448755,Europe
yoann-le-boulanger,Yoann le Boulanger,1975,185.0,France,87.21428571428571,182,20.45288531775018,Europe
sven-vanthourenhout,Sven  Vanthourenhout,1981,182.0,Belgium,86.51324503311258,302,19.623233908948194,Europe
inigo-landaluze-intxaurraga,Iñigo  Landaluze,1977,178.0,Spain,141.6,5,20.515086478979924,Europe
peter-van-petegem,Peter Van Petegem,1970,176.0,Belgium,99.24413145539906,213,22.59814049586777,Europe
adrian-kurek,Adrian  Kurek,1988,194.0,Poland,86.22222222222223,9,21.25624402168137,Europe
clement-koretzky,Clément  Koretzky,1990,174.0,France,88.80645161290323,93,21.79944510503369,Europe
ibon-ruiz,Ibon  Ruiz,1999,178.0,Spain,56.19298245614035,57,20.515086478979924,Europe
jordi-lopez-caravaca,Jordi  López,1998,170.0,Spain,93.14285714285714,14,20.41522491349481,Europe
toni-tauler,Toni  Tauler,1974,185.0,Spain,92.78571428571429,154,21.62162162162162,Europe
brent-van-moer,Brent Van Moer,1998,191.0,Belgium,114.8,30,21.655108138483047,Europe
dario-cataldo,Dario  Cataldo,1985,175.0,Italy,52.08695652173913,92,20.897959183673468,Europe
marco-canola,Marco  Canola,1988,180.0,Italy,80.44827586206897,58,20.37037037037037,Europe
francis-de-greef,Francis De Greef,1985,193.0,Belgium,72.8273381294964,139,20.671695884453275,Europe
peter-van-den-abeele,Peter Van den Abeele,1966,178.0,Belgium,72.36363636363636,55,22.408786769347305,Europe
robin-froidevaux,Robin  Froidevaux,1998,183.0,Switzerland,76.27027027027027,296,21.20099137030069,Europe
sean-flynn,Sean  Flynn,2000,177.0,Great Britain,105.21875,64,21.38593635289987,Europe
michael-boogerd,Michael  Boogerd,1972,178.0,Netherlands,78.53475935828877,187,19.568236333796236,Europe
pavel-tonkov,Pavel  Tonkov,1969,176.0,Russia,46.666666666666664,90,22.59814049586777,Europe
michel-ries,Michel  Ries,1998,184.0,Luxembourg,43.89396709323583,547,19.78969754253308,Europe
ueli-sutter,Ueli  Sutter,1947,181.0,Switzerland,50.76589595375722,346,21.36686914318855,Europe
dario-lillo,Dario  Lillo,2002,185.0,Switzerland,32.278177458033575,417,21.212563915266614,Europe
miguel-heidemann,Miguel  Heidemann,1998,186.0,Germany,54.542635658914726,129,21.216325586773035,Europe
torstein-traeen,Torstein  Træen,1995,181.0,Norway,60.98028169014084,355,20.695338970116907,Europe
elmar-reinders,Elmar  Reinders,1992,190.0,Netherlands,70.55,200,21.634349030470915,Europe
dominik-nerz,Dominik  Nerz,1989,180.0,Germany,88.80645161290323,93,20.679012345679013,Europe
filippo-pozzato,Filippo  Pozzato,1981,183.0,Italy,75.1744966442953,149,21.798202394816204,Europe
joao-benta,João  Benta,1986,179.0,Portugal,41.986577181208055,298,18.726007303142847,Europe
davide-cimolai,Davide  Cimolai,1989,181.0,Italy,55.459016393442624,61,21.36686914318855,Europe
phil-bauhaus,Phil  Bauhaus,1994,184.0,Germany,94.17021276595744,235,20.97117202268431,Europe
jean-luc-delpech,Jean-Luc  Delpech,1979,178.0,France,68.203125,192,22.724403484408533,Europe
paolo-bossoni,Paolo  Bossoni,1976,173.0,Italy,68.24657534246575,292,20.715693808680545,Europe
luca-mozzato,Luca  Mozzato,1998,178.0,Italy,44.13953488372093,344,21.146319909102385,Europe
cyrille-thiery,Cyrille  Thièry,1990,179.0,Switzerland,73.52631578947368,95,20.91070815517618,Europe
roger-beuchat,Roger  Beuchat,1972,170.0,Switzerland,83.78776978417267,278,21.453287197231838,Europe
anthony-ravard,Anthony  Ravard,1983,169.0,France,44.68244575936884,507,21.707923392038097,Europe
michael-valgren-andersen,Michael  Valgren,1992,179.0,Denmark,58.083333333333336,24,22.15910864205237,Europe
koen-barbe,Koen  Barbé,1981,182.0,Belgium,87.21428571428571,182,22.6421929718633,Europe
simone-ravanelli,Simone  Ravanelli,1995,178.0,Italy,60.15151515151515,33,20.830703194041156,Europe
nikias-arndt,Nikias  Arndt,1991,187.0,Germany,73.125,32,22.162486773999824,Europe
giulio-ciccone,Giulio  Ciccone,1994,176.0,Italy,72.94594594594595,296,18.72417355371901,Europe
thibaut-pinot,Thibaut  Pinot,1990,180.0,France,94.95348837209302,43,19.444444444444443,Europe
mauro-santambrogio,Mauro  Santambrogio,1984,173.0,Italy,58.86486486486486,37,21.04981790236894,Europe
damien-nazon,Damien  Nazon,1974,178.0,France,46.395348837209305,43,21.461936624163616,Europe
josu-etxeberria-azpilikueta,Josu  Etxeberria,2000,178.0,Spain,73.32960893854748,179,20.515086478979924,Europe
alex-dowsett,Alex  Dowsett,1988,182.0,Great Britain,40.644329896907216,194,22.6421929718633,Europe
rene-mandri,René  Mandri,1984,184.0,Estonia,67.95652173913044,23,19.494328922495274,Europe
tom-flammang,Tom  Flammang,1978,190.0,Luxembourg,57.23753665689149,341,22.1606648199446,Europe
alexandre-geniez,Alexandre  Geniez,1988,184.0,France,99.6482617586912,489,20.085066162570886,Europe
colin-lewis,Colin  Lewis,1942,180.0,Great Britain,67.92307692307692,39,21.604938271604937,Europe
juan-jose-oroz,Juan José  Oroz,1980,187.0,Spain,70.375,40,20.303697560696612,Europe
georg-zimmermann,Georg  Zimmermann,1997,181.0,Germany,79.22,50,21.36686914318855,Europe
oscar-laguna,Oscar  Laguna,1978,169.0,Spain,74.15017064846417,293,21.35779559539232,Europe
daniel-sesma,Daniel  Sesma,1984,172.0,Spain,81.51173708920187,213,23.661438615467823,Europe
davide-gabburo,Davide  Gabburo,1993,172.0,Italy,72.04583333333333,240,21.29529475392104,Europe
pablo-castrillo-zapater,Pablo  Castrillo,2001,183.0,Spain,85.52380952380952,21,22.096807907073963,Europe
alvaro-cuadros,Álvaro  Cuadros,1995,179.0,Spain,86.32,25,20.91070815517618,Europe
jurgen-van-de-walle,Jurgen Van De Walle,1977,189.0,Belgium,72.82824427480917,262,20.71610537219003,Europe
eugert-zhupa,Eugert  Zhupa,1990,183.0,Albania,43.99180327868852,244,23.291229956104985,Europe
dainius-kairelis,Dainius  Kairelis,1979,177.0,Lithuania,58.127272727272725,55,20.109164033323754,Europe
vitaliy-kondrut,Vitaliy  Kondrut,1984,180.0,Ukraine,61.32631578947368,190,24.382716049382715,Europe
filippo-baroncini,Filippo  Baroncini,2000,188.0,Italy,109.47368421052632,38,20.937075599818925,Europe
koos-moerenhout,Koos  Moerenhout,1973,184.0,Netherlands,75.8,25,21.85727788279773,Europe
geoffroy-lequatre,Geoffroy  Lequatre,1981,183.0,France,77.3191011235955,445,19.1107527844964,Europe
dieter-cappelle,Dieter  Cappelle,1983,191.0,Belgium,67.095,200,20.832762259806476,Europe
grischa-niermann,Grischa  Niermann,1975,178.0,Germany,87.875,32,20.199469763918696,Europe
danail-andonov-petrov,Danail Andonov  Petrov,1978,170.0,Bulgaria,73.42105263157895,190,21.79930795847751,Europe
steve-zampieri,Steve  Zampieri,1977,170.0,Switzerland,79.03964757709251,227,21.453287197231838,Europe
tiago-machado,Tiago  Machado,1985,178.0,Portugal,87.84375,32,19.883853048857468,Europe
renaud-dion,Renaud  Dion,1978,178.0,France,83.58457711442786,402,20.515086478979924,Europe
lennard-kamna,Lennard  Kämna,1996,181.0,Germany,73.68478260869566,276,19.840664204389366,Europe
hector-carretero,Héctor  Carretero,1995,183.0,Spain,65.41358024691358,162,20.00656932126967,Europe
agustin-tamames,Agustín  Tamames,1944,173.0,Spain,50.31481481481482,108,22.052190183434128,Europe
laurent-estadieu,Laurent  Estadieu,1975,172.0,France,71.76136363636364,88,22.647376960519203,Europe
igor-pugaci,Igor  Pugaci,1975,178.0,Moldova,44.06111111111111,180,21.146319909102385,Europe
thymen-arensman,Thymen  Arensman,1999,192.0,Netherlands,67.74396135265701,207,18.446180555555557,Europe
jonathan-hivert,Jonathan  Hivert,1985,170.0,France,51.68589743589744,312,21.453287197231838,Europe
ludovic-capelle,Ludovic  Capelle,1976,181.0,Belgium,57.09782608695652,184,22.89307408198773,Europe
alexander-porsev,Alexander  Porsev,1986,185.0,Russia,43.3108504398827,341,23.37472607742878,Europe
nicolas-jalabert,Nicolas  Jalabert,1973,173.0,France,55.19191919191919,594,22.720438370810918,Europe
jonathan-mcevoy,Jonathan  McEvoy,1989,183.0,Great Britain,37.5864406779661,295,20.00656932126967,Europe
markus-fothen,Markus  Fothen,1981,179.0,Germany,35.34957020057307,349,22.15910864205237,Europe
emanuele-sella,Emanuele  Sella,1981,165.0,Italy,50.19267515923567,628,19.834710743801654,Europe
davy-commeyne,Davy  Commeyne,1980,184.0,Belgium,69.53781512605042,119,20.6758034026465,Europe
antoine-warnier,Antoine  Warnier,1993,183.0,Belgium,72.45132743362832,226,21.20099137030069,Europe
michel-hessmann,Michel  Hessmann,2001,191.0,Germany,85.6774193548387,62,21.380992845590857,Europe
andreas-kloden,Andreas  Klöden,1975,183.0,Germany,95.6858407079646,226,18.812147272238644,Europe
franco-balmamion,Franco  Balmamion,1940,172.0,Italy,44.64009111617312,439,22.647376960519203,Europe
luca-chirico,Luca  Chirico,1992,167.0,Italy,53.45783132530121,332,20.796729893506402,Europe
patrick-tolhoek,Patrick  Tolhoek,1965,178.0,Netherlands,58.66101694915254,177,19.883853048857468,Europe
xandro-meurisse,Xandro  Meurisse,1992,181.0,Belgium,65.06666666666666,255,21.672110130948383,Europe
freddy-maertens,Freddy  Maertens,1952,174.0,Belgium,72.66666666666667,30,21.469150482230148,Europe
evgeni-berzin,Evgeni  Berzin,1970,170.0,Russia,71.30864197530865,81,22.145328719723185,Europe
theo-delacroix,Théo  Delacroix,1999,187.0,France,58.14462809917355,242,20.0177299894192,Europe
oscar-pujol-munoz,Óscar  Pujol,1983,173.0,Spain,41.99272197962154,687,19.37919743392696,Europe
paul-voss,Paul  Voß,1986,178.0,Germany,80.75739644970415,169,20.830703194041156,Europe
julien-loubet,Julien  Loubet,1985,180.0,France,58.0990990990991,333,20.37037037037037,Europe
florian-stalder,Florian  Stalder,1982,172.0,Switzerland,65.7156862745098,102,19.60519199567334,Europe
fabian-cancellara,Fabian  Cancellara,1981,186.0,Switzerland,92.57142857142857,28,23.12406058503873,Europe
filippo-tagliani,Filippo  Tagliani,1995,180.0,Italy,71.55592105263158,304,21.604938271604937,Europe
serguei-smetanine,Serguei  Smetanine,1973,173.0,Russia,86.07792207792208,308,23.054562464499313,Europe
nicola-loda,Nicola  Loda,1971,183.0,Italy,41.1140350877193,114,21.798202394816204,Europe
emiel-planckaert,Emiel  Planckaert,1996,183.0,Belgium,107.79285714285714,140,20.603780345785182,Europe
markus-pajur,Markus  Pajur,2000,185.0,Estonia,78.48484848484848,198,21.0372534696859,Europe
jelle-wallays,Jelle  Wallays,1989,185.0,Belgium,99.94666666666667,75,22.498173849525198,Europe
alejandro-valverde,Alejandro  Valverde,1980,177.0,Spain,76.18677042801556,257,19.4707778735357,Europe
alexander-konychev,Alexander  Konychev,1998,185.0,Italy,71.38095238095238,63,22.205989773557338,Europe
ruben-zepuntke,Ruben  Zepuntke,1993,184.0,Germany,84.94117647058823,34,22.448015122873343,Europe
kasper-asgreen,Kasper  Asgreen,1995,191.0,Denmark,91.96153846153847,26,20.558646966914285,Europe
matis-louvel,Matis  Louvel,1999,187.0,France,75.3265306122449,392,20.875632703251448,Europe
