stage,race,points,length,profile,startlist_quality,year,season,Cluster,Distance_to_Centroid
stage-3,tour-de-france,100,208000,1.0,1520,2008,Summer,6,1.3994873756231396
stage-4,tour-de-france,100,29500,1.0,1520,2008,Summer,1,1.6641983753187282
stage-5,tour-de-france,100,232000,1.0,1520,2008,Summer,6,1.558617350118414
stage-6,tour-de-france,100,195500,5.0,1520,2008,Summer,6,1.4092117711329688
stage-7,tour-de-france,100,159000,4.0,1520,2008,Summer,6,1.4638220104065285
stage-8,tour-de-france,100,172500,2.0,1520,2008,Summer,6,1.4075146683210211
stage-9,tour-de-france,100,224000,4.0,1520,2008,Summer,6,1.573992910005668
stage-1,tour-de-france,100,15500,1.0,1557,2009,Summer,1,1.7258809621955837
stage-10,tour-de-france,100,194500,2.0,1557,2009,Summer,6,1.3776565955846531
stage-11,tour-de-france,100,192000,1.0,1557,2009,Summer,6,1.3092755291943978
stage-12,tour-de-france,100,211500,2.0,1557,2009,Summer,6,1.4425065179883947
stage-13,tour-de-france,100,200000,4.0,1557,2009,Summer,6,1.4169324903128426
stage-14,tour-de-france,100,199000,2.0,1557,2009,Summer,6,1.3899827735572114
stage-15,tour-de-france,100,207500,5.0,1557,2009,Summer,6,1.4156493857537764
stage-16,tour-de-france,100,159000,4.0,1557,2009,Summer,6,1.4304340375505762
stage-17,tour-de-france,100,169500,4.0,1557,2009,Summer,6,1.3954010327249937
stage-18,tour-de-france,100,40500,2.0,1557,2009,Summer,1,1.8955210323367144
stage-19,tour-de-france,100,178000,4.0,1557,2009,Summer,6,1.3939052925405802
stage-2,tour-de-france,100,187000,2.0,1557,2009,Summer,6,1.3708902445572295
stage-20,tour-de-france,100,167000,5.0,1557,2009,Summer,6,1.390554308172952
stage-21,tour-de-france,100,164000,1.0,1557,2009,Summer,6,1.3376561786293168
stage-3,tour-de-france,100,196500,1.0,1557,2009,Summer,6,1.318131193741892
stage-5,tour-de-france,100,196500,1.0,1557,2009,Summer,6,1.3200750164455164
stage-6,tour-de-france,100,181500,3.0,1557,2009,Summer,6,1.4520641129174443
stage-7,tour-de-france,100,224000,5.0,1557,2009,Summer,6,1.512783079649244
stage-8,tour-de-france,100,176500,4.0,1557,2009,Summer,6,1.3840881778615564
stage-9,tour-de-france,100,160500,4.0,1557,2009,Summer,6,1.428130519609466
prologue,tour-de-france,100,8900,1.0,1685,2010,Summer,1,1.7363847093612559
stage-1,tour-de-france,100,223500,1.0,1685,2010,Summer,6,1.443456060816075
stage-10,tour-de-france,100,179000,2.0,1685,2010,Summer,6,1.339080072634639
stage-11,tour-de-france,100,184500,2.0,1685,2010,Summer,6,1.3428140394161245
stage-12,tour-de-france,100,210500,3.0,1685,2010,Summer,6,1.5003976955820482
stage-13,tour-de-france,100,196000,2.0,1685,2010,Summer,6,1.3628869845020872
stage-14,tour-de-france,100,184500,5.0,1685,2010,Summer,6,1.331307745671082
stage-15,tour-de-france,100,187500,4.0,1685,2010,Summer,6,1.3603397735860696
stage-16,tour-de-france,100,199500,4.0,1685,2010,Summer,6,1.3880919216920742
stage-17,tour-de-france,100,174000,5.0,1685,2010,Summer,6,1.3364829643385883
stage-18,tour-de-france,100,198000,1.0,1685,2010,Summer,6,1.301303148136358
stage-19,tour-de-france,100,52000,1.0,1685,2010,Summer,1,1.7171554749255806
stage-2,tour-de-france,100,201000,2.0,1685,2010,Summer,6,1.3783373232963843
stage-20,tour-de-france,100,102500,1.0,1685,2010,Summer,6,1.8034520787543078
stage-3,tour-de-france,100,213000,1.0,1685,2010,Summer,6,1.3651253659356262
stage-4,tour-de-france,100,153500,1.0,1685,2010,Summer,6,1.3607309961022414
stage-5,tour-de-france,100,187500,1.0,1685,2010,Summer,6,1.2767190290300279
stage-6,tour-de-france,100,227500,1.0,1685,2010,Summer,6,1.4634133764502675
stage-7,tour-de-france,100,165500,5.0,1685,2010,Summer,6,1.355880318995025
stage-8,tour-de-france,100,189000,5.0,1685,2010,Summer,6,1.335522226765824
stage-9,tour-de-france,100,204500,4.0,1685,2010,Summer,6,1.4100724499333874
stage-1,tour-de-france,100,191500,3.0,1713,2011,Summer,6,1.4487173191623592
stage-10,tour-de-france,100,161000,2.0,1713,2011,Summer,6,1.3796186501801213
stage-11,tour-de-france,100,168500,2.0,1713,2011,Summer,6,1.3595811110858613
stage-12,tour-de-france,100,211000,5.0,1713,2011,Summer,6,1.410196216171292
stage-13,tour-de-france,100,152500,4.0,1713,2011,Summer,6,1.4416692123302757
stage-14,tour-de-france,100,168500,5.0,1713,2011,Summer,6,1.3482179226120066
stage-15,tour-de-france,100,192500,1.0,1713,2011,Summer,6,1.2815653691741615
stage-16,tour-de-france,100,162500,4.0,1713,2011,Summer,6,1.394432400201066
stage-17,tour-de-france,100,179000,4.0,1713,2011,Summer,6,1.358794924191434
stage-18,tour-de-france,100,189000,5.0,1713,2011,Summer,6,1.3419800249516847
stage-19,tour-de-france,100,109500,5.0,1713,2011,Summer,6,1.770087584108736
stage-20,tour-de-france,100,42500,2.0,1713,2011,Summer,1,1.9773102635788549
stage-21,tour-de-france,100,95000,1.0,1713,2011,Summer,6,1.887023740352433
stage-3,tour-de-france,100,198000,1.0,1713,2011,Summer,6,1.2980907621935953
stage-4,tour-de-france,100,172500,3.0,1713,2011,Summer,6,1.449942254209319
stage-5,tour-de-france,100,164500,1.0,1713,2011,Summer,6,1.3039011944587588
stage-6,tour-de-france,100,226500,3.0,1713,2011,Summer,6,1.5972776702362648
stage-7,tour-de-france,100,215000,1.0,1713,2011,Summer,6,1.375879631671186
stage-8,tour-de-france,100,190000,5.0,1713,2011,Summer,6,1.3376925351712197
stage-9,tour-de-france,100,208000,2.0,1713,2011,Summer,6,1.407964493904378
prologue,tour-de-france,100,6400,1.0,1703,2012,Summer,1,1.883491254835937
stage-1,tour-de-france,100,198000,3.0,1703,2012,Summer,6,1.4571230397370094
stage-10,tour-de-france,100,194500,4.0,1703,2012,Summer,6,1.3663068746034384
stage-11,tour-de-france,100,148000,5.0,1703,2012,Summer,6,1.4337013499563125
stage-12,tour-de-france,100,226000,4.0,1703,2012,Summer,6,1.5237339603212579
stage-13,tour-de-france,100,217000,1.0,1703,2012,Summer,6,1.387414839372605
stage-14,tour-de-france,100,191000,4.0,1703,2012,Summer,6,1.3591827480305756
stage-15,tour-de-france,100,158500,1.0,1703,2012,Summer,6,1.3166953779823964
stage-16,tour-de-france,100,197000,4.0,1703,2012,Summer,6,1.3746287841582632
stage-17,tour-de-france,100,143500,5.0,1703,2012,Summer,6,1.4586952392140498
stage-18,tour-de-france,100,222500,1.0,1703,2012,Summer,6,1.425103438925711
stage-19,tour-de-france,100,53500,1.0,1703,2012,Summer,1,1.8559187315497419
stage-2,tour-de-france,100,207500,1.0,1703,2012,Summer,6,1.333434726090472
stage-20,tour-de-france,100,120000,1.0,1703,2012,Summer,6,1.6149838874135496
stage-3,tour-de-france,100,197000,3.0,1703,2012,Summer,6,1.4455463653015161
stage-4,tour-de-france,100,214500,1.0,1703,2012,Summer,6,1.379251374328318
stage-5,tour-de-france,100,196500,1.0,1703,2012,Summer,6,1.2884769217926648
stage-6,tour-de-france,100,205000,1.0,1703,2012,Summer,6,1.3159172181914853
stage-7,tour-de-france,100,199000,5.0,1703,2012,Summer,6,1.3524474182834794
stage-8,tour-de-france,100,157500,4.0,1703,2012,Summer,6,1.4059064620911539
stage-9,tour-de-france,100,41500,1.0,1703,2012,Summer,1,1.8747274508278464
stage-1,tour-de-france,100,213000,1.0,1690,2013,Summer,6,1.3666429935005053
stage-10,tour-de-france,100,197000,1.0,1690,2013,Summer,6,1.2839578716734172
stage-11,tour-de-france,100,33000,1.0,1690,2013,Summer,1,1.9525340840382215
stage-12,tour-de-france,100,218000,1.0,1690,2013,Summer,6,1.3865443476650854
stage-13,tour-de-france,100,173000,1.0,1690,2013,Summer,6,1.274888064814043
stage-14,tour-de-france,100,191000,2.0,1690,2013,Summer,6,1.338258812470531
stage-15,tour-de-france,100,242500,5.0,1690,2013,Summer,6,1.6384230934260553
stage-16,tour-de-france,100,168000,4.0,1690,2013,Summer,6,1.3691846354023225
stage-17,tour-de-france,100,32000,2.0,1690,2013,Summer,1,2.148843512846827
stage-18,tour-de-france,100,172500,5.0,1690,2013,Summer,6,1.3366463540356759
stage-19,tour-de-france,100,204500,4.0,1690,2013,Summer,6,1.4079040133360945
stage-2,tour-de-france,100,156000,4.0,1690,2013,Summer,6,1.4163076041311395
stage-20,tour-de-france,100,125000,5.0,1690,2013,Summer,6,1.6159125949020048
stage-21,tour-de-france,100,118000,1.0,1690,2013,Summer,6,1.6299207828832063
stage-3,tour-de-france,100,145500,2.0,1690,2013,Summer,6,1.4526922096313923
stage-5,tour-de-france,100,228500,2.0,1690,2013,Summer,6,1.5275122115204889
stage-6,tour-de-france,100,176500,1.0,1690,2013,Summer,6,1.2638617567474317
stage-7,tour-de-france,100,205500,2.0,1690,2013,Summer,6,1.382720933615769
stage-8,tour-de-france,100,195000,5.0,1690,2013,Summer,6,1.3390753214407416
stage-9,tour-de-france,100,168500,4.0,1690,2013,Summer,6,1.371666753098098
stage-1,tour-de-france,100,190500,2.0,1612,2014,Summer,6,1.350659325364468
stage-10,tour-de-france,100,161500,5.0,1612,2014,Summer,6,1.3634666015692996
stage-11,tour-de-france,100,187500,2.0,1612,2014,Summer,6,1.338971118573674
stage-12,tour-de-france,100,185500,2.0,1612,2014,Summer,6,1.3333589792595217
stage-13,tour-de-france,100,197500,5.0,1612,2014,Summer,6,1.3533900330730797
stage-14,tour-de-france,100,177000,5.0,1612,2014,Summer,6,1.326600259400067
stage-15,tour-de-france,100,222000,1.0,1612,2014,Summer,6,1.4159606627982244
stage-16,tour-de-france,100,237500,4.0,1612,2014,Summer,6,1.6181350388785234
stage-17,tour-de-france,100,124500,5.0,1612,2014,Summer,6,1.6091916256160697
stage-18,tour-de-france,100,145500,5.0,1612,2014,Summer,6,1.450826820177062
stage-19,tour-de-france,100,208500,1.0,1612,2014,Summer,6,1.34402891242608
stage-2,tour-de-france,100,201000,2.0,1612,2014,Summer,6,1.372282323208938
stage-20,tour-de-france,100,54000,3.0,1612,2014,Summer,1,2.2111771833016443
stage-21,tour-de-france,100,137500,1.0,1612,2014,Summer,6,1.4578564030042946
stage-3,tour-de-france,100,155000,1.0,1612,2014,Summer,6,1.335338786768336
stage-4,tour-de-france,100,163500,1.0,1612,2014,Summer,6,1.310078322369617
stage-5,tour-de-france,100,155500,1.0,1612,2014,Summer,6,1.334728587902154
stage-6,tour-de-france,100,194000,1.0,1612,2014,Summer,6,1.2777133279163728
stage-7,tour-de-france,100,234500,2.0,1612,2014,Summer,6,1.5745955873686157
stage-8,tour-de-france,100,161000,5.0,1612,2014,Summer,6,1.365384064434881
stage-9,tour-de-france,100,170000,4.0,1612,2014,Summer,6,1.3699315742617986
stage-1,tour-de-france,100,13800,1.0,1812,2015,Summer,1,2.1645562489866554
stage-10,tour-de-france,100,167000,5.0,1812,2015,Summer,6,1.4327533108762989
stage-11,tour-de-france,100,188000,5.0,1812,2015,Summer,6,1.4201212338835052
stage-12,tour-de-france,100,195000,5.0,1812,2015,Summer,6,1.4285914169293104
stage-13,tour-de-france,100,198500,2.0,1812,2015,Summer,6,1.4502773205987995
stage-14,tour-de-france,100,178500,5.0,1812,2015,Summer,6,1.4140942872917255
stage-15,tour-de-france,100,183000,2.0,1812,2015,Summer,6,1.4204540512842843
stage-16,tour-de-france,100,201000,4.0,1812,2015,Summer,6,1.472105607343465
stage-17,tour-de-france,100,161000,5.0,1812,2015,Summer,6,1.4516143244565427
stage-18,tour-de-france,100,186500,4.0,1812,2015,Summer,6,1.4455240258007498
stage-19,tour-de-france,100,138000,5.0,1812,2015,Summer,6,1.586198202893064
stage-2,tour-de-france,100,166000,1.0,1812,2015,Summer,6,1.3845535319847422
stage-20,tour-de-france,100,110500,5.0,1812,2015,Summer,6,1.8251845561274769
stage-21,tour-de-france,100,109500,1.0,1812,2015,Summer,6,1.7884588460450996
stage-3,tour-de-france,100,159500,3.0,1812,2015,Summer,6,1.5493763703636956
stage-4,tour-de-france,100,223500,1.0,1812,2015,Summer,6,1.5214956805687796
stage-5,tour-de-france,100,189500,1.0,1812,2015,Summer,6,1.3649327463950147
stage-6,tour-de-france,100,191500,3.0,1812,2015,Summer,6,1.5140548165859673
stage-7,tour-de-france,100,190500,1.0,1812,2015,Summer,6,1.3626939151886979
stage-8,tour-de-france,100,181500,3.0,1812,2015,Summer,6,1.5062060267098265
stage-1,tour-de-france,100,188000,2.0,1758,2016,Summer,6,1.4118265026937078
stage-10,tour-de-france,100,197000,4.0,1758,2016,Summer,6,1.4361587240934495
stage-11,tour-de-france,100,162500,2.0,1758,2016,Summer,6,1.4346153958075252
stage-12,tour-de-france,100,178000,5.0,1758,2016,Summer,6,1.3914231501016197
stage-13,tour-de-france,100,37500,3.0,1758,2016,Summer,1,2.38629501442055
stage-14,tour-de-france,100,208500,2.0,1758,2016,Summer,6,1.460659537149498
stage-15,tour-de-france,100,159000,4.0,1758,2016,Summer,6,1.4617331669238445
stage-16,tour-de-france,100,209000,2.0,1758,2016,Summer,6,1.4647508300005325
stage-17,tour-de-france,100,184500,5.0,1758,2016,Summer,6,1.3907264032850968
stage-18,tour-de-france,100,17000,5.0,1758,2016,Summer,1,2.401822363243643
stage-19,tour-de-france,100,146000,5.0,1758,2016,Summer,6,1.513111239329496
stage-2,tour-de-france,100,183000,3.0,1758,2016,Summer,6,1.489912914311605
stage-20,tour-de-france,100,146500,4.0,1758,2016,Summer,6,1.5370464912718313
stage-21,tour-de-france,100,113000,1.0,1758,2016,Summer,6,1.7344979401300822
stage-3,tour-de-france,100,223500,2.0,1758,2016,Summer,6,1.5489193550547744
stage-4,tour-de-france,100,237500,2.0,1758,2016,Summer,6,1.666206109952843
stage-5,tour-de-france,100,216000,4.0,1758,2016,Summer,6,1.5202026643214515
stage-6,tour-de-france,100,190500,2.0,1758,2016,Summer,6,1.4042457049018802
stage-7,tour-de-france,100,162500,4.0,1758,2016,Summer,6,1.4488433231076516
stage-8,tour-de-france,100,184000,4.0,1758,2016,Summer,6,1.4160866529721339
stage-9,tour-de-france,100,184000,5.0,1758,2016,Summer,6,1.396026916758973
stage-1,tour-de-france,100,14000,1.0,1791,2017,Summer,1,2.290308926993444
stage-10,tour-de-france,100,178000,1.0,1791,2017,Summer,6,1.3791566527864534
stage-11,tour-de-france,100,203500,1.0,1791,2017,Summer,6,1.4240326986381548
stage-12,tour-de-france,100,214500,5.0,1791,2017,Summer,6,1.5259345063290763
stage-13,tour-de-france,100,101000,4.0,1791,2017,Summer,6,1.95073387455071
stage-14,tour-de-france,100,181500,1.0,1791,2017,Summer,6,1.3778100475553403
stage-15,tour-de-france,100,189500,2.0,1791,2017,Summer,6,1.4466324116474383
stage-16,tour-de-france,100,165000,1.0,1791,2017,Summer,6,1.4055282808197858
stage-17,tour-de-france,100,183000,4.0,1791,2017,Summer,6,1.459261774360126
stage-18,tour-de-france,100,179500,5.0,1791,2017,Summer,6,1.440166119771502
stage-19,tour-de-france,100,222500,1.0,1791,2017,Summer,6,1.5327652357633859
stage-2,tour-de-france,100,203500,1.0,1791,2017,Summer,6,1.425832154188869
stage-20,tour-de-france,100,22500,1.0,1791,2017,Summer,1,2.2514066586006236
stage-21,tour-de-france,100,105000,1.0,1791,2017,Summer,6,1.8519384531822363
stage-3,tour-de-france,100,212500,1.0,1791,2017,Summer,6,1.463707194797568
stage-4,tour-de-france,100,207500,1.0,1791,2017,Summer,6,1.4496985307984125
stage-5,tour-de-france,100,160500,5.0,1791,2017,Summer,6,1.477590360691312
stage-6,tour-de-france,100,216000,1.0,1791,2017,Summer,6,1.4815463370563808
stage-7,tour-de-france,100,213500,1.0,1791,2017,Summer,6,1.4673622541497726
stage-8,tour-de-france,100,187500,4.0,1791,2017,Summer,6,1.4619346647410283
stage-9,tour-de-france,100,181500,4.0,1791,2017,Summer,6,1.4644160519805478
stage-1,tour-de-france,100,201000,1.0,1689,2018,Summer,6,1.3967291441852119
stage-10,tour-de-france,100,158500,4.0,1689,2018,Summer,6,1.4818681504329367
stage-11,tour-de-france,100,108500,5.0,1689,2018,Summer,6,1.8338368672624168
stage-12,tour-de-france,100,175500,5.0,1689,2018,Summer,6,1.4127718124162079
stage-13,tour-de-france,100,169500,1.0,1689,2018,Summer,6,1.3714267832415001
stage-14,tour-de-france,100,188000,2.0,1689,2018,Summer,6,1.4198191143084764
stage-15,tour-de-france,100,181000,4.0,1689,2018,Summer,6,1.4344655084398776
stage-16,tour-de-france,100,218000,4.0,1689,2018,Summer,6,1.5475913453313144
stage-17,tour-de-france,100,65000,5.0,1689,2018,Summer,6,2.335661653184109
stage-18,tour-de-france,100,171000,1.0,1689,2018,Summer,6,1.3682019389025297
stage-19,tour-de-france,100,200500,4.0,1689,2018,Summer,6,1.4754031214504617
stage-2,tour-de-france,100,182500,1.0,1689,2018,Summer,6,1.3572916399452528
stage-20,tour-de-france,100,31000,3.0,1689,2018,Summer,1,2.476502054672621
stage-21,tour-de-france,100,116000,1.0,1689,2018,Summer,6,1.7202312821552492
stage-4,tour-de-france,100,195000,1.0,1689,2018,Summer,6,1.3808266008516998
stage-5,tour-de-france,100,204500,3.0,1689,2018,Summer,6,1.5486501213831403
stage-6,tour-de-france,100,181000,3.0,1689,2018,Summer,6,1.5025615777410508
stage-7,tour-de-france,100,231000,1.0,1689,2018,Summer,6,1.5623944544146777
stage-8,tour-de-france,100,181000,1.0,1689,2018,Summer,6,1.3516368092555207
stage-9,tour-de-france,100,156500,1.0,1689,2018,Summer,6,1.416082976962061
stage-1,tour-de-france,100,194500,3.0,1699,2019,Summer,6,1.5576611697212643
stage-10,tour-de-france,100,217500,2.0,1699,2019,Summer,6,1.55780873230629
stage-11,tour-de-france,100,167000,2.0,1699,2019,Summer,6,1.4729915872027877
stage-12,tour-de-france,100,209500,4.0,1699,2019,Summer,6,1.532737828561038
stage-13,tour-de-france,100,27200,1.0,1699,2019,Summer,1,2.386292767297057
stage-14,tour-de-france,100,111000,5.0,1699,2019,Summer,6,1.8325823336342133
stage-15,tour-de-france,100,185000,5.0,1699,2019,Summer,6,1.4441361522464948
stage-16,tour-de-france,100,177000,2.0,1699,2019,Summer,6,1.4541570454424868
stage-17,tour-de-france,100,200000,2.0,1699,2019,Summer,6,1.478969356574276
stage-18,tour-de-france,100,208000,4.0,1699,2019,Summer,6,1.5310611843773099
stage-19,tour-de-france,100,89000,5.0,1699,2019,Summer,6,2.074689952881912
stage-20,tour-de-france,100,59500,5.0,1699,2019,Summer,6,2.4347390736142853
stage-21,tour-de-france,100,128000,1.0,1699,2019,Summer,6,1.6405662359846793
stage-3,tour-de-france,100,215000,3.0,1699,2019,Summer,6,1.6246367223704077
stage-4,tour-de-france,100,213500,2.0,1699,2019,Summer,6,1.547325554834988
stage-5,tour-de-france,100,175500,2.0,1699,2019,Summer,6,1.457381477832239
stage-6,tour-de-france,100,160500,5.0,1699,2019,Summer,6,1.4828002684477626
stage-7,tour-de-france,100,230000,2.0,1699,2019,Summer,6,1.6410647895417043
stage-8,tour-de-france,100,200000,2.0,1699,2019,Summer,6,1.478969356574276
stage-9,tour-de-france,100,170500,2.0,1699,2019,Summer,6,1.4668159213346672
stage-1,tour-de-france,100,197800,3.0,1646,2021,Summer,6,1.6262834698243223
stage-10,tour-de-france,100,190700,2.0,1646,2021,Summer,6,1.5224797653924371
stage-11,tour-de-france,100,198900,4.0,1646,2021,Summer,6,1.5599739914636241
stage-12,tour-de-france,100,159400,2.0,1646,2021,Summer,6,1.557538661439599
stage-13,tour-de-france,100,219900,2.0,1646,2021,Summer,6,1.6375606914107073
stage-14,tour-de-france,100,183700,4.0,1646,2021,Summer,6,1.5330173081176828
stage-15,tour-de-france,100,191300,4.0,1646,2021,Summer,6,1.5401368502606652
stage-16,tour-de-france,100,169000,4.0,1646,2021,Summer,6,1.5479888848430003
stage-17,tour-de-france,100,178400,5.0,1646,2021,Summer,6,1.5101213913398293
stage-18,tour-de-france,100,129700,5.0,1646,2021,Summer,6,1.7273496046125982
stage-19,tour-de-france,100,207000,2.0,1646,2021,Summer,6,1.5778733139379593
stage-2,tour-de-france,100,183500,3.0,1646,2021,Summer,6,1.6016701936670505
stage-20,tour-de-france,100,30800,1.0,1646,2021,Summer,1,2.4944584658262685
stage-21,tour-de-france,100,108400,1.0,1646,2021,Summer,6,1.876159066528309
stage-3,tour-de-france,100,182900,2.0,1646,2021,Summer,6,1.5176933580469831
stage-4,tour-de-france,100,150400,1.0,1646,2021,Summer,6,1.5509909045141428
stage-5,tour-de-france,100,27200,1.0,1646,2021,Summer,1,2.533506932369188
stage-6,tour-de-france,100,160400,1.0,1646,2021,Summer,6,1.4950880607604795
stage-7,tour-de-france,100,249100,2.0,1646,2021,Summer,6,1.8568585310738135
stage-8,tour-de-france,100,150800,4.0,1646,2021,Summer,6,1.6106188544786622
stage-9,tour-de-france,100,144900,5.0,1646,2021,Summer,6,1.6246892041433665
stage-1,tour-de-france,100,13200,1.0,1551,2022,Summer,1,2.6285105633901567
stage-10,tour-de-france,100,148100,5.0,1551,2022,Summer,6,1.6583602596801186
stage-11,tour-de-france,100,151700,5.0,1551,2022,Summer,6,1.643767251691594
stage-12,tour-de-france,100,165100,5.0,1551,2022,Summer,6,1.5912481994401348
stage-13,tour-de-france,100,192600,2.0,1551,2022,Summer,6,1.5894077370350834
