,_url,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
577,tour-de-france/2022/stage-2,100,202200,1149,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
579,tour-de-france/2022/stage-3,100,182000,1280,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
580,tour-de-france/2022/stage-4,100,171500,1785,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
581,tour-de-france/2022/stage-5,100,157000,601,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
585,tour-de-france/2023/stage-7,100,169900,808,1,1584,2023,Summer,19.902857142857144,29.708571428571428,21
598,tour-de-suisse/2012/stage-5,50,198500,1951,1,917,2012,Summer,262.3485714285714,28.68,21
610,uae-tour/2019/stage-2,50,184000,255,1,751,2019,Winter,262.3485714285714,28.68,21
611,uae-tour/2019/stage-7,50,145000,420,1,751,2019,Spring,262.3485714285714,28.68,21
612,uae-tour/2020/stage-1,50,148000,1556,1,747,2020,Winter,262.3485714285714,28.68,21
613,uae-tour/2020/stage-4,50,173000,541,1,747,2020,Winter,262.3485714285714,28.68,21
614,uae-tour/2021/stage-1,50,176000,436,1,755,2021,Winter,262.3485714285714,28.68,21
616,uae-tour/2021/stage-4,50,204000,695,1,755,2021,Winter,262.3485714285714,28.68,21
617,uae-tour/2021/stage-6,50,165000,363,1,755,2021,Winter,262.3485714285714,28.68,21
618,uae-tour/2021/stage-7,50,147000,183,1,755,2021,Winter,262.3485714285714,28.68,21
619,uae-tour/2022/stage-1,50,184000,1303,1,621,2022,Winter,262.3485714285714,28.68,21
620,uae-tour/2022/stage-2,50,176000,337,1,621,2022,Winter,262.3485714285714,28.68,21
660,vuelta-a-espana/1990/stage-7,80,187300,1380,1,807,1990,Spring,1435.268456375839,28.14093959731544,23
662,vuelta-a-espana/1991/stage-13,80,219000,1013,1,1042,1991,Spring,324.4294117647059,29.01764705882353,22
664,vuelta-a-espana/1991/stage-15,80,219500,1978,1,1042,1991,Spring,324.4294117647059,29.01764705882353,22
665,vuelta-a-espana/1991/stage-18,80,137500,390,1,1042,1991,Spring,324.4294117647059,29.01764705882353,22
667,vuelta-a-espana/1992/stage-11,80,162900,780,1,1033,1992,Spring,324.4294117647059,29.01764705882353,22
668,vuelta-a-espana/1992/stage-13,80,178300,1942,1,1033,1992,Spring,324.4294117647059,29.01764705882353,22
669,vuelta-a-espana/1992/stage-17,80,200600,616,1,1033,1992,Spring,324.4294117647059,29.01764705882353,22
670,vuelta-a-espana/1992/stage-5,80,213500,896,1,1033,1992,Spring,324.4294117647059,29.01764705882353,22
677,vuelta-a-espana/1993/stage-4,80,233400,1375,1,819,1993,Spring,324.4294117647059,29.01764705882353,22
683,vuelta-a-espana/1994/stage-13,80,201600,969,1,791,1994,Spring,324.4294117647059,29.01764705882353,22
684,vuelta-a-espana/1994/stage-17,80,150400,2228,1,791,1994,Spring,324.4294117647059,29.01764705882353,22
685,vuelta-a-espana/1994/stage-2,80,178400,767,1,791,1994,Spring,324.4294117647059,29.01764705882353,22
687,vuelta-a-espana/1994/stage-21,80,165700,1455,1,791,1994,Spring,324.4294117647059,29.01764705882353,22
688,vuelta-a-espana/1994/stage-3,80,239000,1082,1,791,1994,Spring,324.4294117647059,29.01764705882353,22
689,vuelta-a-espana/1994/stage-4,80,235600,894,1,791,1994,Spring,324.4294117647059,29.01764705882353,22
690,vuelta-a-espana/1994/stage-7,80,256500,842,1,791,1994,Spring,324.4294117647059,29.01764705882353,22
693,vuelta-a-espana/1995/stage-1,80,186600,1251,1,883,1995,Fall,324.4294117647059,29.01764705882353,22
694,vuelta-a-espana/1995/stage-10,80,162500,775,1,883,1995,Fall,324.4294117647059,29.01764705882353,22
695,vuelta-a-espana/1995/stage-13,80,181000,1311,1,883,1995,Fall,324.4294117647059,29.01764705882353,22
696,vuelta-a-espana/1995/stage-14,80,207000,1781,1,883,1995,Fall,324.4294117647059,29.01764705882353,22
697,vuelta-a-espana/1995/stage-19,80,227700,1955,1,883,1995,Fall,324.4294117647059,29.01764705882353,22
699,vuelta-a-espana/1996/stage-1,80,162000,862,1,988,1996,Fall,324.4294117647059,29.01764705882353,22
700,vuelta-a-espana/1996/stage-22,80,157600,1368,1,988,1996,Fall,324.4294117647059,29.01764705882353,22
701,vuelta-a-espana/1996/stage-4,80,166500,917,1,988,1996,Fall,324.4294117647059,29.01764705882353,22
702,vuelta-a-espana/1996/stage-5,80,208000,1247,1,988,1996,Fall,324.4294117647059,29.01764705882353,22
703,vuelta-a-espana/1997/stage-1,80,160000,1959,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
704,vuelta-a-espana/1997/stage-10,80,235000,1345,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
705,vuelta-a-espana/1997/stage-18,80,185000,830,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
706,vuelta-a-espana/1997/stage-2,80,224000,1648,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
707,vuelta-a-espana/1997/stage-21,80,43000,477,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
708,vuelta-a-espana/1997/stage-22,80,154000,1159,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
709,vuelta-a-espana/1997/stage-3,80,173000,748,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
710,vuelta-a-espana/1997/stage-4,80,193000,1003,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
711,vuelta-a-espana/1997/stage-9,80,38000,238,1,1165,1997,Fall,324.4294117647059,29.01764705882353,22
712,vuelta-a-espana/1998/stage-1,80,162000,1117,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
713,vuelta-a-espana/1998/stage-13,80,208500,1942,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
714,vuelta-a-espana/1998/stage-14,80,145500,731,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
715,vuelta-a-espana/1998/stage-15,80,178800,1284,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
716,vuelta-a-espana/1998/stage-18,80,223000,751,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
717,vuelta-a-espana/1998/stage-21,80,39000,116,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
718,vuelta-a-espana/1998/stage-22,80,163000,944,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
719,vuelta-a-espana/1998/stage-6,80,202000,1959,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
720,vuelta-a-espana/1998/stage-8,80,182000,1954,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
721,vuelta-a-espana/1998/stage-9,80,40000,119,1,1309,1998,Fall,324.4294117647059,29.01764705882353,22
723,vuelta-a-espana/1999/stage-1,80,179000,908,1,1342,1999,Fall,324.4294117647059,29.01764705882353,22
724,vuelta-a-espana/1999/stage-14,80,94400,1786,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
725,vuelta-a-espana/1999/stage-15,80,193400,931,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
726,vuelta-a-espana/1999/stage-16,80,200400,2692,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
727,vuelta-a-espana/1999/stage-2,80,206000,1735,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
728,vuelta-a-espana/1999/stage-21,80,163000,944,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
729,vuelta-a-espana/1999/stage-4,80,185000,1607,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
731,vuelta-a-espana/1999/stage-7,80,217000,564,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
732,vuelta-a-espana/1999/stage-9,80,185800,2076,1,1342,1999,Fall,111.64864864864865,27.31081081081081,22
734,vuelta-a-espana/2000/stage-12,80,132000,392,1,981,2000,Fall,111.64864864864865,27.31081081081081,22
735,vuelta-a-espana/2000/stage-17,80,155500,632,1,981,2000,Fall,111.64864864864865,27.31081081081081,22
736,vuelta-a-espana/2000/stage-19,80,130000,919,1,981,2000,Fall,111.64864864864865,27.31081081081081,22
738,vuelta-a-espana/2000/stage-5,80,152000,1113,1,981,2000,Summer,111.64864864864865,27.31081081081081,22
739,vuelta-a-espana/2000/stage-6,80,155500,794,1,981,2000,Summer,111.64864864864865,27.31081081081081,22
740,vuelta-a-espana/2000/stage-7,80,175000,1530,1,981,2000,Fall,111.64864864864865,27.31081081081081,22
743,vuelta-a-espana/2001/stage-14,80,170500,1376,1,971,2001,Fall,111.64864864864865,27.31081081081081,22
744,vuelta-a-espana/2001/stage-17,80,159500,1387,1,971,2001,Fall,111.64864864864865,27.31081081081081,22
745,vuelta-a-espana/2001/stage-18,80,154200,1197,1,971,2001,Fall,111.64864864864865,27.31081081081081,22
746,vuelta-a-espana/2001/stage-19,80,168000,1874,1,971,2001,Fall,111.64864864864865,27.31081081081081,22
747,vuelta-a-espana/2001/stage-2,80,147200,673,1,971,2001,Fall,111.64864864864865,27.31081081081081,22
749,vuelta-a-espana/2001/stage-3,80,140500,567,1,971,2001,Fall,111.64864864864865,27.31081081081081,22
750,vuelta-a-espana/2001/stage-9,80,179200,650,1,971,2001,Fall,111.64864864864865,27.31081081081081,22
752,vuelta-a-espana/2002/stage-12,80,210500,1204,1,1084,2002,Fall,111.64864864864865,27.31081081081081,22
753,vuelta-a-espana/2002/stage-17,80,145600,833,1,1084,2002,Fall,111.64864864864865,27.31081081081081,22
754,vuelta-a-espana/2002/stage-20,80,141200,1059,1,1084,2002,Fall,111.64864864864865,27.31081081081081,22
756,vuelta-a-espana/2002/stage-3,80,134200,721,1,1084,2002,Fall,111.64864864864865,27.31081081081081,22
757,vuelta-a-espana/2002/stage-4,80,149500,1254,1,1084,2002,Fall,111.64864864864865,27.31081081081081,22
758,vuelta-a-espana/2002/stage-7,80,196800,2014,1,1084,2002,Fall,111.64864864864865,27.31081081081081,22
759,vuelta-a-espana/2003/stage-10,80,194000,2237,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
760,vuelta-a-espana/2003/stage-11,80,162000,1468,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
761,vuelta-a-espana/2003/stage-12,80,168800,743,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
763,vuelta-a-espana/2003/stage-14,80,167400,910,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
764,vuelta-a-espana/2003/stage-18,80,143800,1818,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
765,vuelta-a-espana/2003/stage-21,80,145800,898,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
766,vuelta-a-espana/2003/stage-3,80,154300,1786,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
767,vuelta-a-espana/2003/stage-5,80,166700,835,1,935,2003,Fall,111.64864864864865,27.31081081081081,22
769,vuelta-a-espana/2004/stage-11,50,165000,1170,1,1177,2004,Fall,111.64864864864865,27.31081081081081,22
770,vuelta-a-espana/2004/stage-13,80,172000,1804,1,1177,2004,Fall,111.64864864864865,27.31081081081081,22
771,vuelta-a-espana/2004/stage-16,80,190000,732,1,1177,2004,Fall,111.64864864864865,27.31081081081081,22
772,vuelta-a-espana/2004/stage-2,80,207000,1070,1,1177,2004,Fall,111.64864864864865,27.31081081081081,22
774,vuelta-a-espana/2004/stage-4,80,167000,797,1,1177,2004,Fall,111.64864864864865,27.31081081081081,22
775,vuelta-a-espana/2004/stage-7,80,165000,1513,1,1177,2004,Fall,111.64864864864865,27.31081081081081,22
778,vuelta-a-espana/2005/stage-12,80,133000,1680,1,960,2005,Fall,111.64864864864865,27.31081081081081,22
779,vuelta-a-espana/2005/stage-16,80,162500,732,1,960,2005,Fall,111.64864864864865,27.31081081081081,22
781,vuelta-a-espana/2005/stage-21,80,136500,1349,1,960,2005,Fall,111.64864864864865,27.31081081081081,22
782,vuelta-a-espana/2005/stage-3,80,153300,2029,1,960,2005,Summer,111.64864864864865,27.31081081081081,22
783,vuelta-a-espana/2005/stage-4,80,232300,1119,1,960,2005,Summer,111.64864864864865,27.31081081081081,22
784,vuelta-a-espana/2005/stage-5,80,176000,1470,1,960,2005,Summer,111.64864864864865,27.31081081081081,22
785,vuelta-a-espana/2005/stage-7,80,212500,2754,1,960,2005,Fall,111.64864864864865,27.31081081081081,22
786,vuelta-a-espana/2005/stage-8,80,189000,1671,1,960,2005,Fall,111.64864864864865,27.31081081081081,22
788,vuelta-a-espana/2006/stage-12,80,169300,1866,1,1026,2006,Fall,111.64864864864865,27.31081081081081,22
790,vuelta-a-espana/2006/stage-15,80,182000,1571,1,1026,2006,Fall,20.8,26.95,23
791,vuelta-a-espana/2006/stage-19,80,205300,2998,1,1026,2006,Fall,20.8,26.95,23
792,vuelta-a-espana/2006/stage-2,80,167000,2099,1,1026,2006,Summer,20.8,26.95,23
794,vuelta-a-espana/2006/stage-21,80,142200,1173,1,1026,2006,Fall,20.8,26.95,23
796,vuelta-a-espana/2006/stage-4,80,142000,1005,1,1026,2006,Summer,20.8,26.95,23
798,vuelta-a-espana/2007/stage-11,80,191300,1755,1,995,2007,Fall,20.8,26.95,23
801,vuelta-a-espana/2007/stage-17,80,175000,1116,1,995,2007,Fall,497.281914893617,28.132978723404257,22
803,vuelta-a-espana/2007/stage-21,80,104200,952,1,995,2007,Fall,497.281914893617,28.132978723404257,22
804,vuelta-a-espana/2007/stage-6,80,184300,1570,1,995,2007,Fall,497.281914893617,28.132978723404257,22
805,vuelta-a-espana/2007/stage-7,80,176300,1792,1,995,2007,Fall,497.281914893617,28.132978723404257,22
806,vuelta-a-espana/2007/stage-8,80,49000,97,1,995,2007,Fall,497.281914893617,28.132978723404257,22
807,vuelta-a-espana/2008/stage-10,80,151300,1225,1,1101,2008,Fall,497.281914893617,28.132978723404257,22
808,vuelta-a-espana/2008/stage-16,80,186400,1481,1,1101,2008,Fall,497.281914893617,28.132978723404257,22
809,vuelta-a-espana/2008/stage-17,80,148200,915,1,1101,2008,Fall,497.281914893617,28.132978723404257,22
810,vuelta-a-espana/2008/stage-21,80,102200,609,1,1101,2008,Fall,497.281914893617,28.132978723404257,22
811,vuelta-a-espana/2008/stage-4,80,170300,2760,1,1101,2008,Fall,497.281914893617,28.132978723404257,22
812,vuelta-a-espana/2008/stage-5,80,42500,215,1,1101,2008,Fall,497.281914893617,28.132978723404257,22
813,vuelta-a-espana/2009/stage-1,80,4800,13,1,1220,2009,Summer,497.281914893617,28.132978723404257,22
814,vuelta-a-espana/2009/stage-17,80,175000,1337,1,1220,2009,Fall,497.281914893617,28.132978723404257,22
815,vuelta-a-espana/2009/stage-2,80,203700,355,1,1220,2009,Summer,497.281914893617,28.132978723404257,22
816,vuelta-a-espana/2009/stage-20,80,27800,310,1,1220,2009,Fall,497.281914893617,28.132978723404257,22
817,vuelta-a-espana/2009/stage-21,80,110200,903,1,1220,2009,Fall,497.281914893617,28.132978723404257,22
818,vuelta-a-espana/2009/stage-3,80,189700,601,1,1220,2009,Summer,497.281914893617,28.132978723404257,22
819,vuelta-a-espana/2009/stage-4,80,225500,1888,1,1220,2009,Fall,497.281914893617,28.132978723404257,22
820,vuelta-a-espana/2009/stage-5,80,174000,1802,1,1220,2009,Fall,497.281914893617,28.132978723404257,22
821,vuelta-a-espana/2009/stage-6,80,185700,2308,1,1220,2009,Fall,497.281914893617,28.132978723404257,22
822,vuelta-a-espana/2009/stage-7,80,30300,40,1,1220,2009,Fall,497.281914893617,28.132978723404257,22
823,vuelta-a-espana/2010/stage-12,80,196000,2133,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
824,vuelta-a-espana/2010/stage-13,80,193700,2305,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
825,vuelta-a-espana/2010/stage-17,80,46000,101,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
826,vuelta-a-espana/2010/stage-18,80,148900,964,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
827,vuelta-a-espana/2010/stage-19,80,200000,2554,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
828,vuelta-a-espana/2010/stage-2,80,173000,2506,1,1123,2010,Summer,497.281914893617,28.132978723404257,22
829,vuelta-a-espana/2010/stage-21,80,85000,750,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
830,vuelta-a-espana/2010/stage-5,80,194000,1763,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
831,vuelta-a-espana/2010/stage-7,80,187100,1161,1,1123,2010,Fall,497.281914893617,28.132978723404257,22
832,vuelta-a-espana/2011/stage-10,80,47000,414,1,1170,2011,Summer,497.281914893617,28.132978723404257,22
833,vuelta-a-espana/2011/stage-16,80,180000,1044,1,1170,2011,Fall,497.281914893617,28.132978723404257,22
834,vuelta-a-espana/2011/stage-2,80,171500,1305,1,1170,2011,Summer,497.281914893617,28.132978723404257,22
835,vuelta-a-espana/2011/stage-21,80,94000,828,1,1170,2011,Fall,497.281914893617,28.132978723404257,22
836,vuelta-a-espana/2012/stage-10,80,166400,2240,1,852,2012,Summer,497.281914893617,28.132978723404257,22
837,vuelta-a-espana/2012/stage-13,80,172700,2443,1,852,2012,Summer,497.281914893617,28.132978723404257,22
838,vuelta-a-espana/2012/stage-18,80,186400,1082,1,852,2012,Fall,497.281914893617,28.132978723404257,22
839,vuelta-a-espana/2012/stage-21,80,111900,751,1,852,2012,Fall,497.281914893617,28.132978723404257,22
840,vuelta-a-espana/2012/stage-5,80,172000,1079,1,852,2012,Summer,497.281914893617,28.132978723404257,22
841,vuelta-a-espana/2013/stage-12,80,164200,1765,1,1128,2013,Fall,497.281914893617,28.132978723404257,22
842,vuelta-a-espana/2013/stage-21,80,109600,741,1,1128,2013,Fall,497.281914893617,28.132978723404257,22
843,vuelta-a-espana/2013/stage-6,80,175000,1620,1,1128,2013,Summer,497.281914893617,28.132978723404257,22
844,vuelta-a-espana/2013/stage-7,80,205900,1779,1,1128,2013,Summer,497.281914893617,28.132978723404257,22
845,vuelta-a-espana/2014/stage-10,80,36700,444,1,1175,2014,Fall,497.281914893617,28.132978723404257,22
846,vuelta-a-espana/2014/stage-12,80,166400,1070,1,1175,2014,Fall,497.281914893617,28.132978723404257,22
847,vuelta-a-espana/2014/stage-17,80,190700,2761,1,1175,2014,Fall,497.281914893617,28.132978723404257,22
848,vuelta-a-espana/2014/stage-2,80,174400,1308,1,1175,2014,Summer,497.281914893617,28.132978723404257,22
850,vuelta-a-espana/2014/stage-4,80,164700,1474,1,1175,2014,Summer,497.281914893617,28.132978723404257,22
851,vuelta-a-espana/2014/stage-5,80,180000,2149,1,1175,2014,Summer,497.281914893617,28.132978723404257,22
852,vuelta-a-espana/2014/stage-8,80,207000,1663,1,1175,2014,Summer,497.281914893617,28.132978723404257,22
853,vuelta-a-espana/2015/stage-17,80,38700,328,1,1115,2015,Fall,497.281914893617,28.132978723404257,22
854,vuelta-a-espana/2015/stage-21,80,98800,726,1,1115,2015,Fall,497.281914893617,28.132978723404257,22
855,vuelta-a-espana/2015/stage-5,80,167300,816,1,1115,2015,Summer,497.281914893617,28.132978723404257,22
857,vuelta-a-espana/2016/stage-21,80,104100,847,1,821,2016,Fall,393.28125,27.5078125,22
859,vuelta-a-espana/2017/stage-2,80,203400,588,1,899,2017,Summer,393.28125,27.5078125,22
860,vuelta-a-espana/2017/stage-21,80,117600,913,1,899,2017,Fall,393.28125,27.5078125,22
862,vuelta-a-espana/2018/stage-10,80,177000,1306,1,1036,2018,Fall,393.28125,27.5078125,22
864,vuelta-a-espana/2018/stage-18,80,186100,1040,1,1036,2018,Fall,393.28125,27.5078125,22
865,vuelta-a-espana/2018/stage-21,80,112300,603,1,1036,2018,Fall,393.28125,27.5078125,22
866,vuelta-a-espana/2019/stage-21,80,106600,763,1,798,2019,Fall,393.28125,27.5078125,22
867,vuelta-a-espana/2020/stage-4,80,191700,1160,1,692,2020,Fall,393.28125,27.5078125,22
868,vuelta-a-espana/2020/stage-9,80,157700,1163,1,692,2020,Fall,393.28125,27.5078125,22
869,vuelta-a-espana/2021/stage-13,80,203700,1645,1,1023,2021,Summer,393.28125,27.5078125,22
870,vuelta-a-espana/2021/stage-2,80,166700,1049,1,1023,2021,Summer,393.28125,27.5078125,22
