_url,stage,race,date,points,length,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url
volta-a-catalunya/2002/stage-5,stage-5,volta-a-catalunya,2002-06-21,50,141300,,431,2002,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2002/stage-6,stage-6,volta-a-catalunya,2002-06-22,50,180100,,431,2002,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2002/stage-7,stage-7,volta-a-catalunya,2002-06-23,50,115900,,431,2002,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2003/stage-2,stage-2,volta-a-catalunya,2003-06-17,50,183600,,515,2003,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2003/stage-3,stage-3,volta-a-catalunya,2003-06-18,50,216600,,515,2003,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2003/stage-4,stage-4,volta-a-catalunya,2003-06-19,50,157400,,515,2003,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2003/stage-5,stage-5,volta-a-catalunya,2003-06-20,50,166300,,515,2003,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2003/stage-6,stage-6,volta-a-catalunya,2003-06-21,50,13100,,515,2003,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2003/stage-7,stage-7,volta-a-catalunya,2003-06-22,50,128000,,515,2003,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2004/stage-2,stage-2,volta-a-catalunya,2004-06-15,50,145400,3.0,376,2004,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2004/stage-3,stage-3,volta-a-catalunya,2004-06-16,50,200700,5.0,376,2004,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2004/stage-4,stage-4,volta-a-catalunya,2004-06-17,50,12400,5.0,376,2004,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2004/stage-5,stage-5,volta-a-catalunya,2004-06-18,50,180600,2.0,376,2004,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2004/stage-6,stage-6,volta-a-catalunya,2004-06-19,50,148100,3.0,376,2004,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2004/stage-7,stage-7,volta-a-catalunya,2004-06-20,50,132800,2.0,376,2004,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2005/stage-2,stage-2,volta-a-catalunya,2005-05-17,50,186800,,850,2005,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2005/stage-3,stage-3,volta-a-catalunya,2005-05-18,50,157800,,850,2005,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2005/stage-4,stage-4,volta-a-catalunya,2005-05-19,50,237700,5.0,850,2005,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2005/stage-5,stage-5,volta-a-catalunya,2005-05-20,50,17100,5.0,850,2005,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2005/stage-6,stage-6,volta-a-catalunya,2005-05-21,50,198700,,850,2005,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2005/stage-7,stage-7,volta-a-catalunya,2005-05-22,50,113100,,850,2005,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2006/stage-1,stage-1,volta-a-catalunya,2006-05-15,50,12600,1.0,882,2006,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2006/stage-2,stage-2,volta-a-catalunya,2006-05-16,50,156800,2.0,882,2006,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2006/stage-3,stage-3,volta-a-catalunya,2006-05-17,50,176700,1.0,882,2006,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2006/stage-4,stage-4,volta-a-catalunya,2006-05-18,50,225000,5.0,882,2006,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2006/stage-5,stage-5,volta-a-catalunya,2006-05-19,50,161500,2.0,882,2006,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2006/stage-6,stage-6,volta-a-catalunya,2006-05-20,50,166400,2.0,882,2006,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2006/stage-7,stage-7,volta-a-catalunya,2006-05-21,50,121600,2.0,882,2006,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2007/stage-2,stage-2,volta-a-catalunya,2007-05-22,50,170000,2.0,816,2007,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2007/stage-3,stage-3,volta-a-catalunya,2007-05-23,50,182100,2.0,816,2007,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2007/stage-4,stage-4,volta-a-catalunya,2007-05-24,50,203100,5.0,816,2007,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2007/stage-5,stage-5,volta-a-catalunya,2007-05-25,50,17100,5.0,816,2007,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2007/stage-6,stage-6,volta-a-catalunya,2007-05-26,50,177100,2.0,816,2007,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2007/stage-7,stage-7,volta-a-catalunya,2007-05-27,50,119300,3.0,816,2007,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2008/prologue,prologue,volta-a-catalunya,2008-05-19,50,3700,1.0,616,2008,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2008/stage-1,stage-1,volta-a-catalunya,2008-05-20,50,167800,1.0,616,2008,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2008/stage-2,stage-2,volta-a-catalunya,2008-05-21,50,191900,4.0,616,2008,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2008/stage-3,stage-3,volta-a-catalunya,2008-05-22,50,217200,2.0,616,2008,Spring,1358.2787878787879,28.454545454545453
volta-a-catalunya/2008/stage-4,stage-4,volta-a-catalunya,2008-05-23,50,163500,2.0,616,2008,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2008/stage-5,stage-5,volta-a-catalunya,2008-05-24,50,163900,2.0,616,2008,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2008/stage-6,stage-6,volta-a-catalunya,2008-05-25,50,106400,2.0,616,2008,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2009/stage-1,stage-1,volta-a-catalunya,2009-05-18,50,3600,1.0,668,2009,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2009/stage-2,stage-2,volta-a-catalunya,2009-05-19,50,163100,2.0,668,2009,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2009/stage-3,stage-3,volta-a-catalunya,2009-05-20,50,182900,4.0,668,2009,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2009/stage-4,stage-4,volta-a-catalunya,2009-05-21,50,175700,5.0,668,2009,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2009/stage-5,stage-5,volta-a-catalunya,2009-05-22,50,201300,1.0,668,2009,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2009/stage-6,stage-6,volta-a-catalunya,2009-05-23,50,150500,1.0,668,2009,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2009/stage-7,stage-7,volta-a-catalunya,2009-05-24,50,110800,1.0,668,2009,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2010/stage-1,stage-1,volta-a-catalunya,2010-03-22,50,3600,,722,2010,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2010/stage-2,stage-2,volta-a-catalunya,2010-03-23,50,182600,1.0,722,2010,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2010/stage-3,stage-3,volta-a-catalunya,2010-03-24,50,185900,,722,2010,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2010/stage-4,stage-4,volta-a-catalunya,2010-03-25,50,209700,,722,2010,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2010/stage-5,stage-5,volta-a-catalunya,2010-03-26,50,181200,,722,2010,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2010/stage-6,stage-6,volta-a-catalunya,2010-03-27,50,161900,,722,2010,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2010/stage-7,stage-7,volta-a-catalunya,2010-03-28,50,117800,,722,2010,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2011/stage-1,stage-1,volta-a-catalunya,2011-03-21,50,166900,,732,2011,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2011/stage-2,stage-2,volta-a-catalunya,2011-03-22,50,169300,,732,2011,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2011/stage-3,stage-3,volta-a-catalunya,2011-03-23,50,183900,,732,2011,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2011/stage-4,stage-4,volta-a-catalunya,2011-03-24,50,195000,,732,2011,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2011/stage-5,stage-5,volta-a-catalunya,2011-03-25,50,213500,,732,2011,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2011/stage-6,stage-6,volta-a-catalunya,2011-03-26,50,189500,,732,2011,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2011/stage-7,stage-7,volta-a-catalunya,2011-03-27,50,124500,,732,2011,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2012/stage-1,stage-1,volta-a-catalunya,2012-03-19,50,138900,2.0,760,2012,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2012/stage-2,stage-2,volta-a-catalunya,2012-03-20,50,161000,2.0,760,2012,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2012/stage-4,stage-4,volta-a-catalunya,2012-03-22,50,199000,4.0,760,2012,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2012/stage-5,stage-5,volta-a-catalunya,2012-03-23,50,207100,2.0,760,2012,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2012/stage-6,stage-6,volta-a-catalunya,2012-03-24,50,169400,2.0,760,2012,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2012/stage-7,stage-7,volta-a-catalunya,2012-03-25,50,119800,2.0,760,2012,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2013/stage-1,stage-1,volta-a-catalunya,2013-03-18,50,159300,4.0,811,2013,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2013/stage-2,stage-2,volta-a-catalunya,2013-03-19,50,160700,2.0,811,2013,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2013/stage-3,stage-3,volta-a-catalunya,2013-03-20,50,180100,5.0,811,2013,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2013/stage-4,stage-4,volta-a-catalunya,2013-03-21,50,217700,5.0,811,2013,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2013/stage-5,stage-5,volta-a-catalunya,2013-03-22,50,156500,4.0,811,2013,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2013/stage-6,stage-6,volta-a-catalunya,2013-03-23,50,178700,4.0,811,2013,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2013/stage-7,stage-7,volta-a-catalunya,2013-03-24,50,122200,2.0,811,2013,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2014/stage-1,stage-1,volta-a-catalunya,2014-03-24,50,165700,2.0,896,2014,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2014/stage-2,stage-2,volta-a-catalunya,2014-03-25,50,171200,2.0,896,2014,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2014/stage-3,stage-3,volta-a-catalunya,2014-03-26,50,162900,5.0,896,2014,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2014/stage-4,stage-4,volta-a-catalunya,2014-03-27,50,166400,5.0,896,2014,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2014/stage-5,stage-5,volta-a-catalunya,2014-03-28,50,222200,2.0,896,2014,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2014/stage-6,stage-6,volta-a-catalunya,2014-03-29,50,163900,2.0,896,2014,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2014/stage-7,stage-7,volta-a-catalunya,2014-03-30,50,120700,2.0,896,2014,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2015/stage-1,stage-1,volta-a-catalunya,2015-03-23,50,185200,2.0,817,2015,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2015/stage-2,stage-2,volta-a-catalunya,2015-03-24,50,191800,3.0,817,2015,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2015/stage-3,stage-3,volta-a-catalunya,2015-03-25,50,156600,2.0,817,2015,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2015/stage-4,stage-4,volta-a-catalunya,2015-03-26,50,188400,3.0,817,2015,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2015/stage-5,stage-5,volta-a-catalunya,2015-03-27,50,195400,2.0,817,2015,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2015/stage-6,stage-6,volta-a-catalunya,2015-03-28,50,194100,2.0,817,2015,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2015/stage-7,stage-7,volta-a-catalunya,2015-03-29,50,126600,2.0,817,2015,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2016/stage-1,stage-1,volta-a-catalunya,2016-03-21,50,175800,2.0,1045,2016,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2016/stage-2,stage-2,volta-a-catalunya,2016-03-22,50,178700,2.0,1045,2016,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2016/stage-3,stage-3,volta-a-catalunya,2016-03-23,50,172100,5.0,1045,2016,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2016/stage-4,stage-4,volta-a-catalunya,2016-03-24,50,172200,5.0,1045,2016,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2016/stage-5,stage-5,volta-a-catalunya,2016-03-25,50,187200,2.0,1045,2016,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2016/stage-6,stage-6,volta-a-catalunya,2016-03-26,50,197200,2.0,1045,2016,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2016/stage-7,stage-7,volta-a-catalunya,2016-03-27,50,136400,2.0,1045,2016,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2017/stage-1,stage-1,volta-a-catalunya,2017-03-20,50,178900,4.0,883,2017,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2017/stage-3,stage-3,volta-a-catalunya,2017-03-22,50,188300,5.0,883,2017,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2017/stage-4,stage-4,volta-a-catalunya,2017-03-23,50,134000,4.0,883,2017,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2017/stage-5,stage-5,volta-a-catalunya,2017-03-24,50,182000,5.0,883,2017,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2017/stage-6,stage-6,volta-a-catalunya,2017-03-25,50,189700,4.0,883,2017,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2017/stage-7,stage-7,volta-a-catalunya,2017-03-26,50,138700,2.0,883,2017,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2018/stage-1,stage-1,volta-a-catalunya,2018-03-19,50,152300,2.0,659,2018,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2018/stage-2,stage-2,volta-a-catalunya,2018-03-20,50,175600,2.0,659,2018,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2018/stage-3,stage-3,volta-a-catalunya,2018-03-21,50,153200,4.0,659,2018,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2018/stage-4,stage-4,volta-a-catalunya,2018-03-22,50,170800,5.0,659,2018,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2018/stage-5,stage-5,volta-a-catalunya,2018-03-23,50,212900,4.0,659,2018,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2018/stage-6,stage-6,volta-a-catalunya,2018-03-24,50,117000,4.0,659,2018,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2018/stage-7,stage-7,volta-a-catalunya,2018-03-25,50,154800,2.0,659,2018,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2019/stage-1,stage-1,volta-a-catalunya,2019-03-25,50,163700,4.0,918,2019,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2019/stage-2,stage-2,volta-a-catalunya,2019-03-26,50,166700,3.0,918,2019,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2019/stage-3,stage-3,volta-a-catalunya,2019-03-27,50,179000,5.0,918,2019,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2019/stage-4,stage-4,volta-a-catalunya,2019-03-28,50,150300,4.0,918,2019,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2019/stage-5,stage-5,volta-a-catalunya,2019-03-29,50,188100,4.0,918,2019,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2019/stage-6,stage-6,volta-a-catalunya,2019-03-30,50,169100,2.0,918,2019,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2019/stage-7,stage-7,volta-a-catalunya,2019-03-31,50,143100,2.0,918,2019,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2021/stage-1,stage-1,volta-a-catalunya,2021-03-22,50,178400,4.0,772,2021,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2021/stage-2,stage-2,volta-a-catalunya,2021-03-23,50,18500,1.0,772,2021,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2021/stage-3,stage-3,volta-a-catalunya,2021-03-24,50,203100,5.0,772,2021,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2021/stage-4,stage-4,volta-a-catalunya,2021-03-25,50,166500,5.0,772,2021,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2021/stage-5,stage-5,volta-a-catalunya,2021-03-26,50,201100,4.0,772,2021,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2021/stage-6,stage-6,volta-a-catalunya,2021-03-27,50,193800,3.0,772,2021,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2021/stage-7,stage-7,volta-a-catalunya,2021-03-28,50,133000,2.0,772,2021,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2022/stage-1,stage-1,volta-a-catalunya,2022-03-21,50,171200,3.0,722,2022,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2022/stage-2,stage-2,volta-a-catalunya,2022-03-22,50,202400,2.0,722,2022,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2022/stage-3,stage-3,volta-a-catalunya,2022-03-23,50,161100,5.0,722,2022,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2022/stage-4,stage-4,volta-a-catalunya,2022-03-24,50,166700,5.0,722,2022,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2022/stage-5,stage-5,volta-a-catalunya,2022-03-25,50,206300,2.0,722,2022,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2022/stage-6,stage-6,volta-a-catalunya,2022-03-26,50,168600,2.0,722,2022,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2022/stage-7,stage-7,volta-a-catalunya,2022-03-27,50,138600,2.0,722,2022,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2023/stage-1,stage-1,volta-a-catalunya,2023-03-20,50,164600,3.0,704,2023,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2023/stage-2,stage-2,volta-a-catalunya,2023-03-21,50,165400,5.0,704,2023,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2023/stage-3,stage-3,volta-a-catalunya,2023-03-22,50,180600,5.0,704,2023,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2023/stage-4,stage-4,volta-a-catalunya,2023-03-23,50,188200,2.0,704,2023,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2023/stage-5,stage-5,volta-a-catalunya,2023-03-24,50,176600,5.0,704,2023,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2023/stage-6,stage-6,volta-a-catalunya,2023-03-25,50,174100,2.0,704,2023,Spring,710.5916230366493,28.759162303664922
volta-a-catalunya/2023/stage-7,stage-7,volta-a-catalunya,2023-03-26,50,135800,2.0,704,2023,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/prologue,prologue,vuelta-a-espana,1980-04-22,80,10000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-1,stage-1,vuelta-a-espana,1980-04-23,80,155000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-10,stage-10,vuelta-a-espana,1980-05-02,80,178000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-11,stage-11,vuelta-a-espana,1980-05-03,80,219000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-12,stage-12,vuelta-a-espana,1980-05-04,80,133000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-13,stage-13,vuelta-a-espana,1980-05-05,80,195000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-14,stage-14,vuelta-a-espana,1980-05-06,80,156000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-15,stage-15,vuelta-a-espana,1980-05-07,80,164000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-16a,stage-16a,vuelta-a-espana,1980-05-08,80,131000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-16b,stage-16b,vuelta-a-espana,1980-05-08,80,22800,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-17,stage-17,vuelta-a-espana,1980-05-09,80,138000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-18,stage-18,vuelta-a-espana,1980-05-10,80,197000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-19,stage-19,vuelta-a-espana,1980-05-11,80,84000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-2,stage-2,vuelta-a-espana,1980-04-24,80,170000,,520,1980,Spring,710.5916230366493,28.759162303664922
vuelta-a-espana/1980/stage-3,stage-3,vuelta-a-espana,1980-04-25,80,207000,,520,1980,Spring,710.5916230366493,28.759162303664922
