_url,name,birth_year,height,nationality,avg_pos,num_races,BMI,continent
simone-campagnari,Simone  Campagnari,1972.0,,Italy,83.56294536817101,421,,Europe
giairo-ermeti,Giairo  Ermeti,1981.0,174.0,Italy,54.760757314974185,581,19.817677368212443,Europe
fernando-mendes,Fernando dos Reis Dias  Mendes,1946.0,,Portugal,64.340625,320,,Europe
guillaume-boivin,Guillaume  Boivin,1989.0,182.0,Canada,104.77313432835821,335,23.54788069073783,North America
harry-steevens,Harry  Steevens,1945.0,178.0,Netherlands,65.32444444444444,225,23.04002019946976,Europe
ruben-dario-beltran,Ruben Dario  Beltran,1964.0,,Colombia,80.03649635036497,411,,South America
paul-van-hyfte,Paul Van Hyfte,1972.0,177.0,Belgium,69.61919504643963,323,22.34351559258195,Europe
aketza-pena,Aketza  Peña,1981.0,,Spain,99.70093457943925,214,,Europe
tom-jelte-slagter,Tom-Jelte  Slagter,1989.0,169.0,Netherlands,24.28980891719745,942,19.95728440880922,Europe
frederik-rodenberg,Frederik  Rodenberg,1998.0,190.0,Denmark,87.51851851851852,378,20.221606648199447,Europe
fiorenzo-favero,Fiorenzo  Favero,1955.0,,Italy,96.2405303030303,528,,Europe
michael-van-staeyen,Michael Van Staeyen,1988.0,167.0,Belgium,86.74893617021277,235,22.230987127541326,Europe
inaki-isasi-flores,Iñaki  Isasi,1977.0,181.0,Spain,67.74396135265701,207,21.36686914318855,Europe
jens-mouris,Jens  Mouris,1980.0,198.0,Netherlands,36.4940119760479,334,23.21191715131109,Europe
frans-verbeeck,Frans  Verbeeck,1941.0,,Belgium,72.90391459074733,281,,Europe
dion-smith,Dion  Smith,1993.0,179.0,New Zealand,83.13461538461539,104,20.91070815517618,Oceania
lennert-van-eetvelt,Lennert Van Eetvelt,2001.0,176.0,Belgium,53.45783132530121,332,20.33832644628099,Europe
lars-boven,Lars  Boven,2001.0,172.0,Netherlands,89.50200803212851,249,20.9572742022715,Europe
jose-del-ramo,José Del Ramo,1960.0,,Spain,73.68478260869566,276,,Europe
christophe-laborie,Christophe  Laborie,1986.0,181.0,France,54.08453608247423,485,20.45114617990904,Europe
karl-maxon,Karl  Maxon,1959.0,,United States,32.25945945945946,185,,North America
diego-magoni,Diego  Magoni,1955.0,,Italy,47.913333333333334,600,,Europe
dirk-friel,Dirk  Friel,1970.0,,United States,72.52695652173914,575,,North America
tobias-foss,Tobias  Foss,1997.0,184.0,Norway,79.68947368421053,570,21.85727788279773,Europe
noel-vantyghem,Noël  Vantyghem,1947.0,,Belgium,103.96572580645162,496,,Europe
tomas-konecny,Tomáš  Konečný,1973.0,178.0,Czech Republic,58.66101694915254,177,21.146319909102385,Europe
daniel-summerhill,Daniel  Summerhill,1989.0,185.0,United States,98.22738386308069,409,20.45288531775018,North America
christian-dumont,Christian  Dumont,1956.0,,Belgium,43.79127725856698,642,,Europe
ettore-badolato,Ettore  Badolato,1964.0,,Italy,57.478193146417446,642,,Europe
daniel-beelen,Daniel  Beelen,1966.0,,Belgium,31.34423076923077,520,,Europe
nicolas-vogondy,Nicolas  Vogondy,1977.0,172.0,France,81.09693053311793,619,20.9572742022715,Europe
david-gutierrez-palacios,David  Gutiérrez Palacios,1987.0,,Spain,44.54183266932271,753,,Europe
ben-zwiehoff,Ben  Zwiehoff,1994.0,182.0,Germany,42.07538802660754,451,18.41565028378215,Europe
bert-pronk,Bert  Pronk,1950.0,,Netherlands,106.87272727272727,110,,Europe
wilfried-wesemael,Wilfried  Wesemael,1950.0,,Belgium,77.66225165562913,302,,Europe
ludo-frijns,Ludo  Frijns,1957.0,,Belgium,59.21787709497207,179,,Europe
oleg-iarochenko,Oleg  Iarochenko,1962.0,,Russia,83.88477366255144,486,,Europe
andrei-vedernikov,Andrei  Vedernikov,1959.0,,Russia,76.21611721611721,273,,Europe
juan-martinez-oliver,Juan  Martínez,1964.0,,Spain,45.04297994269341,349,,Europe
thomas-pidcock,Thomas  Pidcock,1999.0,170.0,Great Britain,86.07792207792208,308,20.06920415224914,Europe
gerhard-trampusch,Gerhard  Trampusch,1978.0,173.0,Austria,107.79285714285714,140,20.04744562130375,Europe
alessandro-proni,Alessandro  Proni,1982.0,183.0,Italy,49.48022598870057,531,20.305174833527424,Europe
javier-aramendia,Javier  Aramendia,1986.0,187.0,Spain,86.60022650056625,883,20.58966513197403,Europe
maryan-hary,Maryan  Hary,1980.0,185.0,France,77.6890243902439,328,19.86851716581446,Europe
jose-francisco,Jose Francisco  Jarque,1971.0,,Spain,75.61507936507937,252,,Europe
alessandro-spezialetti,Alessandro  Spezialetti,1975.0,179.0,Italy,68.52959501557632,642,20.91070815517618,Europe
ludovic-robeet,Ludovic  Robeet,1994.0,194.0,Belgium,42.60294117647059,680,19.927728770326283,Europe
christian-poos,Christian  Poos,1977.0,,Luxembourg,116.440329218107,243,,Europe
timofey-kritskiy,Timofey  Kritskiy,1987.0,190.0,Russia,55.19191919191919,594,22.437673130193907,Europe
john-baldi,John  Baldi,1966.0,,Italy,66.57086614173228,254,,Europe
ad-wijnands,Ad  Wijnands,1959.0,,Netherlands,73.61060329067642,547,,Europe
yvan-haymoz,Yvan  Haymoz,1975.0,,Switzerland,54.82692307692308,468,,Europe
antoine-demoitie,Antoine  Demoitié,1990.0,180.0,Belgium,97.79591836734694,196,21.296296296296294,Europe
franco-vona,Franco  Vona,1964.0,,Italy,67.5680751173709,426,,Europe
pieter-mertens,Pieter  Mertens,1980.0,181.0,Belgium,94.35416666666667,192,20.45114617990904,Europe
asier-guenetxea,Asier  Guenetxea,1970.0,,Spain,99.34042553191489,94,,Europe
milan-menten,Milan  Menten,1996.0,174.0,Belgium,85.15172413793104,290,22.460034350640772,Europe
laurence-pithie,Laurence  Pithie,2002.0,185.0,New Zealand,50.85054347826087,368,21.62162162162162,Oceania
eric-de-clercq,Eric De Clercq,1967.0,,Belgium,43.3108504398827,341,,Europe
mart-ojavee,Mart  Ojavee,1981.0,183.0,Estonia,48.19622641509434,530,23.888440980620498,Europe
giovanni-paolo-bottoia,Giovanni Paolo  Bottoia,1962.0,,Italy,41.8780487804878,451,,Europe
thomas-durst,Thomas  Durst,1967.0,,Germany,60.407534246575345,292,,Europe
rene-koppert,René  Koppert,1960.0,,Netherlands,87.24663677130044,223,,Europe
baden-cooke,Baden  Cooke,1978.0,180.0,Australia,64.33969465648855,262,23.148148148148145,Oceania
jose-luis-navarro,José Luis  Navarro,1962.0,,Spain,80.12230215827338,139,,Europe
maxim-belkov,Maxim  Belkov,1985.0,184.0,Russia,98.54512635379061,277,20.97117202268431,Europe
pedro-jimenez-villanueva,Pedro  Jiménez,1974.0,,Spain,82.83263009845288,711,,Europe
angel-gomez-gomez,Ángel  Gómez,1981.0,183.0,Spain,55.85552407932011,353,20.305174833527424,Europe
andrea-peron-1,Andrea  Peron,1971.0,183.0,Italy,64.7704081632653,196,20.902385858042937,Europe
jonas-rickaert,Jonas  Rickaert,1994.0,187.0,Belgium,106.44776119402985,67,25.165146272412706,Europe
eric-baumann,Eric  Baumann,1980.0,177.0,Germany,95.04676258992805,278,22.981901752370007,Europe
kevin-geniets,Kevin  Geniets,1997.0,193.0,Luxembourg,93.34,150,19.597841552793366,Europe
juan-carlos-martin,Juan Carlos  Martin,1967.0,,Spain,79.03964757709251,227,,Europe
eddy-beugels,Eddy  Beugels,1944.0,,Netherlands,36.954887218045116,266,,Europe
jacques-van-meer,Jacques van Meer,1958.0,,Netherlands,45.33561643835616,292,,Europe
matthew-stephens,Matthew  Stephens,1970.0,182.0,Great Britain,31.947976878612717,519,19.32133800265668,Europe
loe-van-belle,Loe van Belle,2002.0,184.0,Netherlands,52.49240121580547,329,21.561909262759922,Europe
leonardo-scarselli,Leonardo  Scarselli,1975.0,180.0,Italy,40.796747967479675,369,20.679012345679013,Europe
maxime-mederel,Maxime  Méderel,1980.0,173.0,France,71.13157894736842,228,19.713321527615356,Europe
lukas-ruegg,Lukas  Rüegg,1996.0,177.0,Switzerland,76.90680100755668,397,21.06674327300584,Europe
javier-etxarri-marin,Javier  Etxarri,1986.0,,Spain,95.63054187192118,609,,Europe
serge-vandaele,Serge  Vandaele,1952.0,,Belgium,52.42830882352941,544,,Europe
jasper-de-buyst,Jasper De Buyst,1993.0,179.0,Belgium,31.304020100502512,796,22.47120876377142,Europe
regis-ovion,Régis  Ovion,1949.0,177.0,France,69.74454828660436,321,20.428357113217785,Europe
ethan-hayter,Ethan  Hayter,1998.0,180.0,Great Britain,68.36906854130052,569,21.296296296296294,Europe
sander-armee,Sander  Armée,1985.0,190.0,Belgium,38.9954954954955,444,19.94459833795014,Europe
james-whelan,James  Whelan,1996.0,185.0,Australia,57.40501043841336,479,18.699780861943022,Oceania
stefan-van-leeuwe,Stefan Van Leeuwe,1963.0,,Belgium,70.38709677419355,434,,Europe
angelo-pagani,Angelo  Pagani,1988.0,176.0,Italy,35.18543046357616,302,21.952479338842977,Europe
marco-chagas,Marco António  Chagas,1956.0,,Portugal,44.512027491408936,582,,Europe
luis-casas,Luis  Casas,1953.0,,Spain,51.48022598870057,354,,Europe
fernando-serrano-sanchez,Fernando  Serrano,1979.0,,Spain,50.19267515923567,628,,Europe
lars-wahlqvist,Lars  Wahlqvist,1964.0,,Sweden,96.40449438202248,89,,Europe
nathan-earle,Nathan  Earle,1988.0,180.0,Australia,70.57281553398059,515,21.604938271604937,Oceania
claudio-bartoli,Claudio  Bartoli,1979.0,,Italy,87.943359375,512,,Europe
gianluigi-barsotelli,Gianluigi  Barsotelli,1965.0,,Italy,47.21016949152543,590,,Europe
bruno-zanoni,Bruno  Zanoni,1952.0,,Italy,81.99804305283757,511,,Europe
tom-stamsnijder,Tom  Stamsnijder,1985.0,191.0,Netherlands,54.737127371273715,369,20.832762259806476,Europe
victor-hugo-pena,Victor Hugo  Peña,1974.0,178.0,Colombia,64.31566820276498,434,20.515086478979924,South America
jaime-alberto-castaneda,Jaime Alberto  Castañeda,1986.0,,Colombia,72.8121546961326,181,,South America
hector-guerra-garcia,Héctor  Guerra,1978.0,,Spain,48.247058823529414,595,,Europe
mario-beccia,Mario  Beccia,1955.0,,Italy,71.87142857142857,350,,Europe
jan-valach,Ján  Valach,1973.0,194.0,Slovakia,78.61111111111111,450,19.927728770326283,Europe
adam-roberge,Adam  Roberge,1997.0,194.0,Canada,78.48027444253859,583,19.130619619513233,North America
humberto-contreras,Humberto  Contreras,1972.0,,Colombia,69.12610619469027,452,,South America
asiat-saitov,Asiat  Saitov,1965.0,,Russia,47.19483870967742,775,,Europe
antonio-angulo,Antonio  Angulo,1992.0,175.0,Spain,76.78947368421052,418,21.877551020408163,Europe
justin-jules,Justin  Jules,1986.0,167.0,France,84.30232558139535,86,22.948115744558788,Europe
jan-polanc,Jan  Polanc,1992.0,172.0,Slovenia,93.38493723849372,239,20.9572742022715,Europe
ciaran-power,Ciarán  Power,1976.0,184.0,Ireland,85.1082474226804,194,20.085066162570886,Europe
jenthe-biermans,Jenthe  Biermans,1995.0,184.0,Belgium,104.76348547717842,241,23.03875236294896,Europe
viktor-rjaksinski,Viktor  Rjaksinski,1967.0,,Ukraine,65.02429149797571,247,,Europe
etienne-de-beule,Etienne De Beule,1953.0,,Belgium,43.69107551487414,437,,Europe
hans-kanel2,Hans  Känel,1953.0,,Switzerland,85.29928057553957,695,,Europe
roberto-lozano,Roberto  Lozano,1977.0,,Spain,93.12760416666667,384,,Europe
sergey-klimov,Sergey  Klimov,1980.0,183.0,Russia,67.37714285714286,175,20.603780345785182,Europe
daniel-rossel,Daniel  Rossel,1960.0,,Belgium,66.72307692307692,455,,Europe
javier-murguialday,Javier  Murguialday,1962.0,164.0,Spain,83.58457711442786,402,21.564544913741823,Europe
wilson-alexander-marentes,Wilson Alexander  Marentes,1985.0,,Colombia,70.85040650406503,615,,South America
rik-van-looy,Rik Van Looy,1933.0,178.0,Belgium,59.11180124223603,161,23.04002019946976,Europe
jean-patrick-nazon,Jean-Patrick  Nazon,1977.0,182.0,France,88.7233676975945,582,22.34029706557179,Europe
marek-canecky,Marek  Čanecký,1988.0,187.0,Slovakia,41.36503067484663,326,20.58966513197403,Europe
stefan-kung,Stefan  Küng,1993.0,193.0,Switzerland,76.75042735042734,585,22.28247738194314,Europe
mathew-hayman,Mathew  Hayman,1978.0,190.0,Australia,63.654296875,512,21.606648199445985,Oceania
negasi-abreha,Negasi Haylu  Abreha,2000.0,186.0,Ethiopia,103.79295154185021,227,21.216325586773035,Africa
robin-chaigneau,Robin  Chaigneau,1988.0,185.0,Netherlands,88.09604519774011,177,23.37472607742878,Europe
jean-jacques-henry,Jean-Jacques  Henry,1967.0,,France,75.48283261802575,466,,Europe
davide-baldaccini,Davide  Baldaccini,1998.0,176.0,Italy,58.0990990990991,333,21.5650826446281,Europe
laudelino-cubino,Laudelino  Cubino,1963.0,,Spain,48.689008042895445,746,,Europe
joel-suter,Joel  Suter,1998.0,190.0,Switzerland,108.16197183098592,426,20.775623268698062,Europe
arnoud-van-groen,Arnoud van Groen,1983.0,183.0,Netherlands,77.88739946380697,373,20.603780345785182,Europe
youri-perunovski,Youri  Perunovski,1963.0,,Russia,42.20253164556962,711,,Europe
cesar-perez-padron,César  Pérez,1973.0,,Spain,103.26073619631902,326,,Europe
laurent-pillon,Laurent  Pillon,1964.0,,France,95.13589743589743,390,,Europe
kurt-steinmann,Kurt  Steinmann,1962.0,,Switzerland,105.29735682819383,454,,Europe
damiano-caruso,Damiano  Caruso,1987.0,179.0,Italy,66.33823529411765,340,20.91070815517618,Europe
eric-jacques,Eric  Jacques,1953.0,,Belgium,84.23626373626374,546,,Europe
lubos-lom,Luboš  Lom,1965.0,,Czech Republic,76.58579881656804,169,,Europe
anthony-jullien,Anthony  Jullien,1998.0,178.0,France,49.241975308641976,405,22.724403484408533,Europe
johan-museeuw,Johan  Museeuw,1965.0,184.0,Belgium,74.6025,400,20.97117202268431,Europe
massimo-donati,Massimo  Donati,1967.0,186.0,Italy,57.367729831144466,533,21.678806798473808,Europe
eduardo-hernandez,Eduardo  Hernandez,1973.0,,Spain,56.99346405228758,459,,Europe
matthew-white,Matthew  White,1974.0,181.0,Australia,64.1219512195122,451,21.97735111870822,Oceania
luca-colnaghi,Luca  Colnaghi,1999.0,171.0,Italy,114.26086956521739,184,21.545090797168363,Europe
anton-chantyr,Anton  Chantyr,1974.0,,Russia,56.15511551155115,303,,Europe
johnnie-walker,Johnnie  Walker,1987.0,178.0,Australia,83.63436123348018,227,19.883853048857468,Oceania
elie-gesbert,Élie  Gesbert,1995.0,181.0,France,83.35915492957747,142,19.230182228869694,Europe
jerome-neuville,Jerome  Neuville,1975.0,192.0,France,48.829508196721314,305,23.057725694444446,Europe
eddy-merckx,Eddy  Merckx,1945.0,182.0,Belgium,66.45421245421245,546,22.34029706557179,Europe
manuele-boaro,Manuele  Boaro,1987.0,173.0,Italy,29.126903553299492,394,21.383941996057334,Europe
jose-luis-de-santos-arribas,Jose Luis  De Santos,1968.0,,Spain,43.93698175787728,603,,Europe
tobias-steinhauser,Tobias  Steinhauser,1972.0,188.0,Germany,58.40531561461794,301,20.37120869171571,Europe
joaquim-galera,Joaquín  Galera,1940.0,,Spain,77.6013986013986,286,,Europe
ruben-apers,Ruben  Apers,1998.0,179.0,Belgium,41.356076759061835,469,21.847008520333322,Europe
yuriy-krivtsov,Yuriy  Krivtsov,1979.0,178.0,Ukraine,42.024752475247524,606,22.724403484408533,Europe
peter-luttenberger,Peter  Luttenberger,1972.0,173.0,Austria,63.325581395348834,430,20.04744562130375,Europe
juan-martin-zapatero-marcos,Juan Martín  Zapatero,1964.0,,Spain,57.68146214099217,383,,Europe
stanislaw-aniolkowski,Stanisław  Aniołkowski,1997.0,181.0,Poland,60.0719298245614,570,20.756387167668876,Europe
rolf-haller,Rolf  Haller,1957.0,,Germany,37.23154362416108,298,,Europe
carlos-muniz,Carlos  Muñiz,1964.0,,Spain,82.28413284132841,271,,Europe
marco-tizza,Marco  Tizza,1992.0,173.0,Italy,48.77171215880893,403,19.37919743392696,Europe
sam-bewley,Sam  Bewley,1987.0,191.0,New Zealand,47.42627345844504,373,22.20333872426743,Oceania
pier-andre-cote,Pier-André  Côté,1997.0,181.0,Canada,43.89396709323583,547,20.695338970116907,North America
angel-de-las-heras,Ángel  de las Heras,1957.0,,Spain,68.24657534246575,292,,Europe
andre-massard,André  Massard,1957.0,,Switzerland,60.912921348314605,356,,Europe
fabien-patanchon,Fabien  Patanchon,1983.0,179.0,France,93.85016286644951,307,21.534908398614277,Europe
devis-miorin,Devis  Miorin,1976.0,,Italy,36.53187613843352,549,,Europe
enrique-alberto-aja,Enrique Alberto  Aja,1960.0,,Spain,84.21472392638037,326,,Europe
adelino-teixeira,Adelino  Teixeira,1954.0,,Portugal,58.018229166666664,384,,Europe
thierry-bourguignon,Thierry  Bourguignon,1962.0,185.0,France,80.45609065155807,353,21.0372534696859,Europe
giovanni-battaglin,Giovanni  Battaglin,1951.0,,Italy,68.50835322195704,419,,Europe
mark-mcnally,Mark  McNally,1989.0,186.0,Great Britain,58.78915662650602,166,20.811654526534856,Europe
victor-koretzky,Victor  Koretzky,1994.0,180.0,France,99.03125,64,21.296296296296294,Europe
franco-mori,Franco  Mori,1944.0,,Italy,117.52173913043478,23,,Europe
alain-cigana,Alain  Cigana,1950.0,,France,41.32258064516129,217,,Europe
matus-stocek,Matúš  Štoček,1999.0,190.0,Slovakia,56.91189427312775,227,22.1606648199446,Europe
oliverio-rincon-quintana,Oliverio  Rincón,1968.0,,Colombia,79.73710073710073,407,,South America
frank-pineau,Frank  Pineau,1963.0,,France,41.80365296803653,438,,Europe
thibault-ferasse,Thibault  Ferasse,1994.0,168.0,France,94.17021276595744,235,21.612811791383223,Europe
jean-marie-vernie,Jean-marie  Vernie,1960.0,,Belgium,87.75392670157068,382,,Europe
ben-tulett,Ben  Tulett,2001.0,169.0,Great Britain,86.04109589041096,73,19.607156612163443,Europe
johann-lienhart,Johann  Lienhart,1960.0,173.0,Austria,75.06569343065694,137,22.052190183434128,Europe
theo-mertens,Theo  Mertens,1941.0,,Belgium,91.33103448275862,145,,Europe
gerald-oberson,Gerald  Oberson,1954.0,,Switzerland,63.798611111111114,144,,Europe
martin-pedersen,Martin  Pedersen,1983.0,170.0,Denmark,53.060402684563755,149,21.453287197231838,Europe
innar-mandoja,Innar  Mändoja,1978.0,175.0,Estonia,57.23753665689149,341,22.53061224489796,Europe
matteo-spreafico,Matteo  Spreafico,1993.0,184.0,Italy,42.17433414043583,413,20.380434782608695,Europe
fernando-torres,Fernando  Torres,1978.0,,Spain,61.310272536687634,477,,Europe
cesare-cipollini,Cesare  Cipollini,1958.0,,Italy,52.260475651189125,883,,Europe
warren-barguil,Warren  Barguil,1991.0,183.0,France,50.45177664974619,394,18.21493624772313,Europe
john-dekeukelaere,John  Dekeukelaere,1962.0,,Belgium,94.24806201550388,129,,Europe
unai-cuadrado,Unai  Cuadrado,1997.0,,Spain,60.9774011299435,354,,Europe
gines-garcia-pallares,Ginés  García,1959.0,,Spain,58.04123711340206,485,,Europe
valere-thiebaud,Valère  Thiébaud,1999.0,184.0,Switzerland,80.47286821705427,129,21.561909262759922,Europe
andrei-kunitski,Andrei  Kunitski,1984.0,176.0,Belarus,55.09345794392523,321,23.243801652892564,Europe
jose-manuel-uria,José Manuel  Uría,1969.0,,Spain,99.48571428571428,70,,Europe
renzo-ragnetti,Renzo  Ragnetti,1973.0,,Italy,65.27124183006536,306,,Europe
brecht-dhaene,Brecht  Dhaene,1988.0,192.0,Belgium,65.0398406374502,251,19.80251736111111,Europe
timon-seubert,Timon  Seubert,1987.0,183.0,Germany,96.02534562211981,434,21.798202394816204,Europe
ricardo-vilela,Ricardo  Vilela,1987.0,170.0,Portugal,65.46428571428571,84,20.41522491349481,Europe
peter-stevenhaagen,Peter  Stevenhaagen,1965.0,,Netherlands,64.45161290322581,341,,Europe
marc-sergeant,Marc  Sergeant,1959.0,187.0,Belgium,86.51324503311258,302,21.7335354170837,Europe
marc-vercammen,Marc  Vercammen,1960.0,,Belgium,61.878787878787875,99,,Europe
pol-verschuere,Pol  Verschuere,1955.0,,Belgium,62.488,250,,Europe
alexey-tsatevich,Alexey  Tsatevich,1989.0,169.0,Russia,74.27570093457943,428,22.40817898532965,Europe
louis-bendixen,Louis  Bendixen,1995.0,190.0,Denmark,80.602787456446,287,21.218836565096954,Europe
luis-edgar-espinosa-sepulveda,Luis Edgar  Espinosa,1967.0,,Colombia,81.51173708920187,213,,South America
thomas-frei,Thomas  Frei,1985.0,178.0,Switzerland,53.561023622047244,508,22.408786769347305,Europe
felix-odebrecht,Felix  Odebrecht,1984.0,,Germany,65.48249027237354,257,,Europe
aidis-kruopis,Aidis  Kruopis,1986.0,184.0,Lithuania,70.1598272138229,463,23.629489603024574,Europe
danny-janssens,Danny  Janssens,1963.0,,Belgium,61.22693266832918,401,,Europe
guillermo-de-la-pena,Guillermo  De La Peña,1959.0,,Spain,62.06970509383378,373,,Europe
jan-aling,Jan  Aling,1949.0,,Netherlands,82.18652849740933,193,,Europe
matthias-brandle,Matthias  Brändle,1989.0,190.0,Austria,99.18666666666667,75,22.1606648199446,Europe
atle-kvalsvoll,Atle  Kvålsvoll,1962.0,,Norway,60.98251748251748,286,,Europe
manuel-cardenas,Manuel  Cárdenas,1961.0,,Colombia,42.5,2,,South America
jan-willem-van-schip,Jan-Willem van Schip,1994.0,194.0,Netherlands,40.72394366197183,710,22.31905622276544,Europe
gianni-di-lorenzo,Gianni Di Lorenzo,1948.0,,Italy,105.11176470588235,340,,Europe
timothy-duggan,Timothy  Duggan,1982.0,173.0,United States,69.07692307692308,13,20.04744562130375,North America
